"feature_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_mean","sample_to_blank_ratio","number_detected","comparison","higher_in","result_category"
"F1285_mz169.095_rt0.41",-4.57755990135261,18.3584638722084,-3.31226371479212,0.0210064824873794,0.0798719278140697,-3.42492938732555,1285,0.412,169.09497,"Unknown","[M+H]+","ion correlated with 1831; ion correlated with 1304; ion correlated with 4409",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",235.19,54434.6666666667,49.3990275983271,22,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
"F747_mz131.1293_rt0.42",-3.47882985599121,20.6226493858931,-3.31216851598717,0.0210086902189955,0.0798719278140697,-3.42504406985383,747,0.42,131.1293,"Unknown","[M+H]+","ion correlated with 1096; ion correlated with 4587; similar chromatogram in higher mz_1471; similar chromatogram in higher mz_1682; similar chromatogram in higher mz_1689; similar chromatogram in higher mz_2567",0.5,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",818.65,0,10936066,17,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
"F1699_mz198.0976_rt0.57",-2.28772642361443,19.3766698365516,-3.30825477041168,0.0210996803840993,0.0800531914272166,-3.42976001175293,1699,0.569,198.09756,"Unknown","[M+H]+","ion correlated with 1440",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",445.3,20751.6666666667,186.992884448585,24,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
"F2454_mz254.1237_rt0.7",2.03188891447211,19.1838071067586,3.30676835691619,0.0211343544829768,0.0800531914272166,-3.4315517050984,2454,0.7,254.12372,"Unknown","[M+H]+","similar chromatogram in higher mz_2838",0.464,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",268.8,4987.33333333333,518.831406615436,21,"Fungi old vs Fungal in","Fungi old","Fungi old enriched - exploratory"
"F1004_mz148.0606_rt0.46",-4.89319883244791,24.3283612452963,-3.30403245953999,0.0211983442550964,0.0801476993659539,-3.43485038055904,1004,0.457,148.06058,"Unknown","[M+H]+",NA,0.607,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",11822.95,6511.33333333333,22656.781440344,24,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
"F632_mz124.0395_rt0.55",-1.10969656429555,19.4339890582568,-3.29894631775252,0.0213178866010058,0.0804515095438692,-3.44098577398501,632,0.549,124.03947,"Unknown","[M+H]+","ion correlated with 4903; ion correlated with 991",0.25,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",51.35,156541.333333333,11.836446797139,22,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
"F1733_mz200.1397_rt0.63",1.13035987191307,18.2500873977358,3.29535983078211,0.0214026397780264,0.0806031852535798,-3.44531450203336,1733,0.633,200.13966,"Unknown","[M+H]+",NA,0.393,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",121.37,0,806430,12,"Fungi old vs Fungal in","Fungi old","Fungi old enriched - exploratory"
"F2288_mz241.0977_rt1.08",1.22166193847493,18.4810309772151,3.29338282659581,0.0214495216145583,0.0806031852535798,-3.44770149156109,2288,1.076,241.09773,"Unknown","[M+H]+","ion correlated with 1943",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",95.19,29593.3333333333,49.7394884155751,24,"Fungi old vs Fungal in","Fungi old","Fungi old enriched - exploratory"
"F2580_mz263.1396_rt1.02",-2.70251981029335,20.9433790690878,-3.29227424336979,0.0214758608542173,0.0806031852535798,-3.44904022893676,2580,1.021,263.13959,"Unknown","[M+H]+","ion correlated with 1568; ion correlated with 2183; ion correlated with 2351; ion correlated with 766",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2179.31,42979,376.974336900884,24,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
"F1348_mz173.1289_rt0.93",1.18876133678676,18.6158728948781,3.29019424179648,0.0215253790484903,0.0806416116542892,-3.45155256458521,1348,0.927,173.12888,"Unknown","[M+H]+","ion correlated with 2034; ion correlated with 1623; ion correlated with 824; ion correlated with 1498; ion correlated with 1867; ion correlated with 2082",0.429,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",67.22,2200,390.484325306679,19,"Fungi old vs Fungal in","Fungi old","Fungi old enriched - exploratory"
"F1832_mz207.1017_rt1.12",3.52649187306566,14.4087123054893,3.28760718799827,0.0215871486286399,0.0807050905682958,-3.45467825937798,1832,1.118,207.10173,"Unknown","[M+H]+",NA,0.179,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",66.74,3548,206.714285714286,24,"Fungi old vs Fungal in","Fungi old","Fungi old enriched - exploratory"
"F992_mz147.113_rt0.41",-4.90773180239185,21.6930651593338,-3.28498894165179,0.0216498669322583,0.0807050905682958,-3.45784267301637,992,0.409,147.11299,"Unknown","[M+H]+","ion correlated with 582; ion correlated with 2511; ion correlated with 1228",0.607,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2652.58,21978.6666666667,1509.83859324527,19,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
"F3024_mz295.1634_rt1.17",1.57447938275936,18.265152077428,3.28455607903216,0.0216602556761476,0.0807050905682958,-3.45836593089745,3024,1.173,295.16339,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",339.48,81992.3333333333,21.4945889909749,24,"Fungi old vs Fungal in","Fungi old","Fungi old enriched - exploratory"
"F2895_mz286.3109_rt3.9",-2.83652567691699,17.4093040691809,-3.27954900474365,0.021780836102318,0.0810073487645993,-3.46442069851563,2895,3.9,286.31091,"Unknown","[M+H]+",NA,0.5,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",161.83,2352,910.954951126222,24,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
"F490_mz114.0552_rt0.87",0.997209605507146,17.6570540488407,3.2741618717063,0.0219114164750349,0.0813456383783846,-3.47093927890778,490,0.87,114.05521,"Unknown","[M+H]+","ion correlated with 2520",0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",22.61,67943,5.89408924997056,23,"Fungi old vs Fungal in","Fungi old","Not selected"
"F3894_mz371.1467_rt0.92",2.18200439751446,16.3313092696495,3.27114137678056,0.0219850178323701,0.0814715552524474,-3.47459607729563,3894,0.923,371.14667,"Unknown","[M+H]+","ion correlated with 3965; ion correlated with 2907",0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",74.19,0,318195,13,"Fungi old vs Fungal in","Fungi old","Fungi old enriched - exploratory"
"F2616_mz267.1082_rt0.48",0.789351970900243,17.2306832429598,3.26142945344679,0.0222235696491877,0.0822071864680761,-3.48636324563965,2616,0.476,267.10818,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",68.68,0,383223,12,"Fungi old vs Fungal in","Fungi old","Not selected"
"F4312_mz429.2717_rt0.98",-2.71905971171499,15.9941343086571,-3.25633629167966,0.0223498388475455,0.082525574018005,-3.4925398947756,4312,0.982,429.27167,"Unknown","[M+H]+","ion correlated with 647; ion correlated with 3025; ion correlated with 3806; ion correlated with 3628; ion correlated with 2248; ion correlated with 2688; ion correlated with 3480; ion correlated with 4036; ion correlated with 3900; ion correlated with 3785; ion correlated with 2332; ion correlated with 916; ion correlated with 3465; ion correlated with 3294; ion correlated with 4454; ion correlated with 3913; ion correlated with 3451; ion correlated with 2698; ion correlated with 61; ion correlated with 1750; ion correlated with 3613; ion correlated with 3479; ion correlated with 4022; ion correlated with 3786; ion correlated with 3587",0.321,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",268.17,0,744315,12,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
"F2019_mz219.1343_rt0.88",-2.85559945719583,18.617416693674,-3.25246614264713,0.0224463286726262,0.0826396004589923,-3.49723595792934,2019,0.879,219.13431,"Unknown","[M+H]+","ion correlated with 618; ion correlated with 2209; ion correlated with 1377; ion correlated with 2559; ion correlated with 1785",0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",317.43,771,5054.90155440414,18,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
"F4315_mz430.1566_rt0.47",-3.20195366154907,17.279123343827,-3.25187029146117,0.0224612260380505,0.0826396004589923,-3.49795916697587,4315,0.467,430.15659,"Unknown","[M+H]+",NA,0.357,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",6468.85,0,784213,12,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
"F2620_mz267.1344_rt1",-1.22685847534902,18.6766375377589,-3.24913103189968,0.0225298562049277,0.0826751656162053,-3.50128460307246,2620,0.999,267.13443,"Unknown","[M+H]+","ion correlated with 391; ion correlated with 2359; ion correlated with 1446; ion correlated with 2444; ion correlated with 2245; ion correlated with 2068; ion correlated with 2926; ion correlated with 3627; ion correlated with 183",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",251.64,5752.33333333333,399.605388180765,24,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
"F580_mz120.0446_rt1.21",3.06781324970556,18.7900104870227,3.24701987058263,0.0225829112790043,0.0826751656162053,-3.5038483002308,580,1.212,120.04462,"Unknown","[M+H]+","ion correlated with 728; ion correlated with 1207; found in higher mz's MsMs_1003",0.071,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",418.21,25147.3333333333,130.615415203128,24,"Fungi old vs Fungal in","Fungi old","Fungi old enriched - exploratory"
"F2526_mz259.1659_rt1.06",-1.74207496014986,16.4832999966936,-3.24667053997577,0.0225917038045257,0.0826751656162053,-3.50427257555714,2526,1.058,259.16592,"Unknown","[M+H]+","ion correlated with 1544; ion correlated with 2698; ion correlated with 61; ion correlated with 3613; ion correlated with 761; ion correlated with 3479; ion correlated with 4022; ion correlated with 3786; ion correlated with 3587; ion correlated with 3129; ion correlated with 3160; ion correlated with 2633; ion correlated with 3603; ion correlated with 3335; ion correlated with 3569",0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",79.79,0,648361,12,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
"F1541_mz187.108_rt0.49",-0.951415356197181,18.8810602969537,-3.24002455441036,0.0227597186790303,0.0830310837553122,-3.51234785339916,1541,0.492,187.10799,"Unknown","[M+H]+","ion correlated with 2004; ion correlated with 2655; ion correlated with 1266; ion correlated with 2360; ion correlated with 925; ion correlated with 1812; ion correlated with 4903; ion correlated with 2372; ion correlated with 5035; ion correlated with 991",0.357,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",228.45,0,1681789,17,"Fungi old vs Fungal in","Fungal in","Not selected"
"F2364_mz246.1817_rt0.48",-3.78411983993005,17.2167850825212,-3.23962560735106,0.0227698490765907,0.0830310837553122,-3.51283280834124,2364,0.476,246.18166,"Unknown","[M+H]+","ion correlated with 5065; ion correlated with 2372; ion correlated with 774",0.286,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",502.63,0,2770389,18,"Fungi old vs Fungal in","Fungal in","Fungal in enriched - exploratory"
