"feature_name","group_1","group_2","group_1_mean","group_2_mean","log2_fold_change","group_1_sd","group_2_sd","p_value","adjusted_p_value","fold_change","direction","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","MS/MS assigned","Formula","Ontology","Total score","S/N average","sample_to_blank_ratio","number_detected"
"F3931_mz375.1875_rt0.91","Fungal agar in","Fungal agar out",16.3508024691352,17.089772449493,-0.73896998035778,0.301785935849731,0.191571118227369,0.030562953887358,0.0716219029556548,0.599166978024672,"Higher in Fungal agar out",3931,0.906,375.18753,"Unknown","[M+H]+","ion correlated with 2390; ion correlated with 3552; ion correlated with 1755; ion correlated with 1814; ion correlated with 4243; ion correlated with 1841; ion correlated with 3732; ion correlated with 4137; ion correlated with 999; ion correlated with 3501; ion correlated with 647; ion correlated with 4252; ion correlated with 2248; ion correlated with 3443; ion correlated with 3601; ion correlated with 4036; ion correlated with 4637; ion correlated with 3721; ion correlated with 3248; ion correlated with 4467; ion correlated with 2515",FALSE,"null","null","null",170.52,426469,12
"F4886_mz614.8118_rt0.42","Fungal agar in","Fungal agar out",15.1994336085257,14.0170146355827,1.18241897294304,0.446868159115936,0.182794390773267,0.0305701457356791,0.0716219029556548,2.26956997979887,"Higher in Fungal agar in",4886,0.417,614.81177,"Unknown","[M+H]+","ion correlated with 4697",FALSE,"null","null","null",1144.69,119894,15
"F3214_mz309.1658_rt0.44","Fungal agar in","Fungal agar out",18.4006631240183,17.8184036567688,0.582259467249436,0.228005409700588,0.109210156718578,0.0305741183225273,0.0716219029556548,1.49719223109449,"Higher in Fungal agar in",3214,0.441,309.1658,"Unknown","[M+H]+","ion correlated with 3352",FALSE,"null","null","null",266.71,2555837,12
"F4716_mz537.5362_rt9.18","Fungal agar in","Fungal agar out",19.4463371697113,18.4757752780265,0.97056189168481,0.379811501579218,0.180927892790109,0.0306132308951001,0.0716730106380196,1.95960366053224,"Higher in Fungal agar in",4716,9.183,537.53625,"Unknown","[M+H]+",NA,TRUE,"null","null","null",366.67,13.5015944737379,24
"F3614_mz345.2136_rt0.91","Fungal agar in","Fungal agar out",16.9659613958089,17.815387701243,-0.849426305434108,0.306711603584239,0.101760570015747,0.0307007893701127,0.0718374201861926,0.555005392700682,"Higher in Fungal agar out",3614,0.91,345.21362,"Unknown","[M+H]+","ion correlated with 1652; ion correlated with 3552; ion correlated with 1859; ion correlated with 4791; ion correlated with 712; ion correlated with 971; ion correlated with 3798; ion correlated with 3363; ion correlated with 4054; ion correlated with 601; ion correlated with 1545; ion correlated with 3651; ion correlated with 2349; ion correlated with 3501; ion correlated with 647; ion correlated with 3806; ion correlated with 3628; ion correlated with 2248; ion correlated with 3443; ion correlated with 3595; ion correlated with 3750; ion correlated with 2688; ion correlated with 95; ion correlated with 3480; ion correlated with 4036; ion correlated with 4637; ion correlated with 3785; ion correlated with 2332; ion correlated with 3465",FALSE,"null","null","null",92.76,548157,12
"F2058_mz223.0249_rt0.42","Fungal agar in","Fungal agar out",18.6232737688379,19.1746171534534,-0.551343384615457,0.224562666258075,0.132764166121142,0.0308661506397855,0.0721835938212591,0.682384421148301,"Higher in Fungal agar out",2058,0.416,223.02493,"Unknown","[M+H]+","ion correlated with 493; ion correlated with 2004; ion correlated with 2655; ion correlated with 1266",FALSE,"null","null","null",158.77,1377429,16
"F1221_mz165.1276_rt1.17","Fungal agar in","Fungal agar out",13.00421680235,11.3568998125988,1.64731698975125,0.344841348732748,0.659706786465712,0.030986986427011,0.0724253083776276,3.13250538523101,"Higher in Fungal agar in",1221,1.172,165.12764,"Unknown","[M+H]+","ion correlated with 1764; ion correlated with 2690; ion correlated with 4223; ion correlated with 5140; ion correlated with 4543; ion correlated with 4153; ion correlated with 3574; ion correlated with 4677; ion correlated with 3143; ion correlated with 4950; ion correlated with 1598; ion correlated with 4110; ion correlated with 3772; ion correlated with 4353; ion correlated with 4341; ion correlated with 4388; ion correlated with 2740; ion correlated with 4166; ion correlated with 3635; ion correlated with 4229; ion correlated with 2037; ion correlated with 4797; ion correlated with 1407; ion correlated with 4789; ion correlated with 4803; ion correlated with 4937; ion correlated with 2013; ion correlated with 4871; ion correlated with 4825",FALSE,"null","null","null",21.9,24.5253198294243,22
"F3346_mz319.0012_rt0.65","Fungal agar in","Fungal agar out",17.0334740031591,14.423627439082,2.60984656407717,1.0368091883356,0.515292464423163,0.0311087014480747,0.0726688042845668,6.1043875772508,"Higher in Fungal agar in",3346,0.647,319.00116,"Unknown","[M+H]+",NA,FALSE,"null","null","null",107.25,254904,14
"F5009_mz689.2118_rt0.62","Fungal agar in","Fungal agar out",14.4635832561236,16.4381277502124,-1.9745444940888,0.790859516153658,0.408859302673065,0.0311597088657985,0.0727469484731655,0.25445024859255,"Higher in Fungal agar out",5009,0.619,689.21185,"Unknown","[M+H]+",NA,FALSE,"null","null","null",146.06,326084,10
"F1441_mz180.0869_rt0.69","Fungal agar in","Fungal agar out",19.0641245642097,19.3478073789515,-0.28368281474178,0.0494972244119078,0.110442714227659,0.0312354777643789,0.0728569615492238,0.821491290744063,"Higher in Fungal agar out",1441,0.694,180.0869,"Unknown","[M+H]+","ion correlated with 4471; ion correlated with 1567; ion correlated with 2015; ion correlated with 2543; ion correlated with 1187; ion correlated with 1700; ion correlated with 361; ion correlated with 530; ion correlated with 1376; ion correlated with 2929",FALSE,"null","null","null",157.77,18.6025882337826,24
"F1579_mz190.0712_rt0.78","Fungal agar in","Fungal agar out",17.5270856905109,18.2482899362007,-0.721204245689751,0.259194949957752,0.281559572211953,0.0312700855516293,0.0728569615492238,0.606590897562112,"Higher in Fungal agar out",1579,0.785,190.07124,"Unknown","[M+H]+","ion correlated with 2748; similar chromatogram in higher mz_4345",TRUE,"null","null","null",197.82,117.201045920616,21
"F3680_mz350.2179_rt1.11","Fungal agar in","Fungal agar out",13.321452507781,15.2627199163578,-1.94126740857679,0.701040551322223,0.223700971084598,0.0312759682880915,0.0728569615492238,0.260387589027592,"Higher in Fungal agar out",3680,1.11,350.21786,"Unknown","[M+H]+","ion correlated with 4035; ion correlated with 3349; ion correlated with 799; ion correlated with 392; ion correlated with 4649; ion correlated with 819; ion correlated with 3823; ion correlated with 2012; ion correlated with 3491; ion correlated with 4603; ion correlated with 3140; ion correlated with 3971; ion correlated with 4724; ion correlated with 4647; ion correlated with 4639; ion correlated with 4250; ion correlated with 739; ion correlated with 1189; ion correlated with 1598; ion correlated with 1870",FALSE,"null","null","null",52.54,756725,19
"F2621_mz267.1456_rt0.8","Fungal agar in","Fungal agar out",11.6345889257406,16.0484965681759,-4.41390764243538,0.58024922670334,1.63177466179426,0.0312867579028248,0.0728569615492238,0.0469117248671748,"Higher in Fungal agar out",2621,0.8,267.14557,"Unknown","[M+H]+","ion correlated with 2277; ion correlated with 2115; ion correlated with 1286",FALSE,"null","null","null",83.2,196.798681318681,16
"F1466_mz181.1226_rt1.14","Fungal agar in","Fungal agar out",15.7267639792587,14.3807922703966,1.34597170886212,0.0695008703569092,0.440614930308472,0.0312947373449851,0.0728569615492238,2.54201352943437,"Higher in Fungal agar in",1466,1.14,181.12256,"Unknown","[M+H]+",NA,FALSE,"null","null","null",14.54,7.83915320416736,24
"F2672_mz271.1772_rt1.03","Fungal agar in","Fungal agar out",18.7840946396496,19.2349192668216,-0.45082462717204,0.184250750947501,0.106268924905622,0.031405997319536,0.073074931438606,0.731624540627047,"Higher in Fungal agar out",2672,1.026,271.17725,"Unknown","[M+H]+","ion correlated with 916; ion correlated with 3132; ion correlated with 2444; ion correlated with 3393; ion correlated with 1544; ion correlated with 1374; ion correlated with 1392; ion correlated with 3129",TRUE,"null","null","null",98.04,1105669,13
"F4178_mz407.2663_rt1.02","Fungal agar in","Fungal agar out",15.9841371441692,16.9350844620113,-0.95094731784206,0.315685929619564,0.0561232455999923,0.0315187323217156,0.0732637824423887,0.517292680127155,"Higher in Fungal agar out",4178,1.016,407.2663,"Unknown","[M+H]+","ion correlated with 4397; ion correlated with 4036; ion correlated with 3721; ion correlated with 2515; ion correlated with 4005; ion correlated with 4238; ion correlated with 2432; ion correlated with 3269; ion correlated with 1960; ion correlated with 2639; ion correlated with 4125; ion correlated with 3155; ion correlated with 4150; ion correlated with 4138; ion correlated with 1750; ion correlated with 4334; ion correlated with 2228; ion correlated with 3776; ion correlated with 4293; ion correlated with 3174; ion correlated with 3629; ion correlated with 4585; ion correlated with 3921",FALSE,"null","null","null",3555.49,291161,10
"F798_mz135.117_rt1.17","Fungal agar in","Fungal agar out",15.0962650820162,14.1284935461869,0.967771535829355,0.38281081064542,0.181559242772434,0.0315225202931417,0.0732637824423887,1.95581720053524,"Higher in Fungal agar in",798,1.172,135.117,"Unknown","[M+H]+","ion correlated with 4684; ion correlated with 4709; ion correlated with 1598; ion correlated with 1870; ion correlated with 3772; ion correlated with 4719; ion correlated with 4743; ion correlated with 1665; ion correlated with 4871",FALSE,"null","null","null",143.69,47.5196883068978,24
"F3778_mz359.2657_rt0.96","Fungal agar in","Fungal agar out",18.3523710086002,19.1568562805734,-0.804485271973203,0.259090737051568,0.028218502938704,0.0316026230539824,0.0734087835962462,0.572566325380987,"Higher in Fungal agar out",3778,0.96,359.26569,"Unknown","[M+H]+","ion correlated with 3478; ion correlated with 2727; ion correlated with 2264; ion correlated with 3312; ion correlated with 2963; ion correlated with 3025; ion correlated with 3334; ion correlated with 62; ion correlated with 3381; ion correlated with 2802; ion correlated with 2829; ion correlated with 3902; ion correlated with 3743; ion correlated with 3900; ion correlated with 1446; ion correlated with 3785; ion correlated with 916; ion correlated with 3477; ion correlated with 3132; ion correlated with 2444; ion correlated with 3393; ion correlated with 2891; ion correlated with 2926; ion correlated with 1544; ion correlated with 3091; ion correlated with 3432",FALSE,"null","null","null",223.21,1346147,11
"F51_mz70.0653_rt0.48","Fungal agar in","Fungal agar out",21.6208912295978,21.9416341605328,-0.320742930935019,0.0410453838595535,0.11871699078012,0.0318125837246931,0.0738550963334051,0.800657464455922,"Higher in Fungal agar out",51,0.482,70.06532,"Unknown","[M+H]+","ion correlated with 1096; ion correlated with 4326; ion correlated with 4472; similar chromatogram in higher mz_519; found in higher mz's MsMs_519; found in higher mz's MsMs_2176; found in higher mz's MsMs_279; similar chromatogram in higher mz_785; similar chromatogram in higher mz_912; similar chromatogram in higher mz_2322; similar chromatogram in higher mz_3101; similar chromatogram in higher mz_459; found in higher mz's MsMs_1612; found in higher mz's MsMs_1942; similar chromatogram in higher mz_1389; similar chromatogram in higher mz_2364; similar chromatogram in higher mz_2584; similar chromatogram in higher mz_3643; similar chromatogram in higher mz_525; similar chromatogram in higher mz_5034; similar chromatogram in higher mz_3496",TRUE,"null","null","null",618.29,45.0350946248849,24
"F956_mz145.1013_rt3.54","Fungal agar in","Fungal agar out",10.9761699544368,9.2199370177133,1.75623293672349,0.314048505856234,0.691147605679903,0.0318377983843083,0.07387224888274,3.37814893967761,"Higher in Fungal agar in",956,3.545,145.10135,"Unknown","[M+H]+","ion correlated with 1041; ion correlated with 779; ion correlated with 2014; ion correlated with 2157; ion correlated with 3115; ion correlated with 3702; ion correlated with 376; ion correlated with 741; ion correlated with 1141; ion correlated with 1166; ion correlated with 1379; ion correlated with 1546; ion correlated with 1893; ion correlated with 2293; ion correlated with 2563; ion correlated with 3959; ion correlated with 3318; ion correlated with 3338; ion correlated with 397; ion correlated with 597; ion correlated with 625; ion correlated with 1019; ion correlated with 1190; ion correlated with 1257; ion correlated with 1349; ion correlated with 1630; ion correlated with 1752; ion correlated with 2317; ion correlated with 2448; ion correlated with 2474; ion correlated with 2676; ion correlated with 2746; ion correlated with 2954; ion correlated with 3083; ion correlated with 3098; ion correlated with 3118; ion correlated with 3504; ion correlated with 3745; ion correlated with 3906; ion correlated with 5005; ion correlated with 5013; ion correlated with 5038; ion correlated with 5047; ion correlated with 4092; ion correlated with 3515; ion correlated with 4188; ion correlated with 3942; ion correlated with 4987; found in higher mz's MsMs_3115; found in higher mz's MsMs_3702; found in higher mz's MsMs_3318; found in higher mz's MsMs_2676; found in higher mz's MsMs_5005; found in higher mz's MsMs_3847; found in higher mz's MsMs_3515; found in higher mz's MsMs_3976; found in higher mz's MsMs_2474; found in higher mz's MsMs_2746; found in higher mz's MsMs_2954; found in higher mz's MsMs_1190; found in higher mz's MsMs_3083; found in higher mz's MsMs_3504",FALSE,"null","null","null",32.08,174.358755760369,13
"F1499_mz183.1133_rt0.99","Fungal agar in","Fungal agar out",17.4499571398506,17.6896205798653,-0.239663440014699,0.0263334024283965,0.0864929884386011,0.0318888816361705,0.0739493707332348,0.846942868897571,"Higher in Fungal agar out",1499,0.989,183.11331,"Unknown","[M+H]+","ion correlated with 4009; ion correlated with 1692; ion correlated with 655; ion correlated with 1916; ion correlated with 2082; ion correlated with 2255; ion correlated with 855; ion correlated with 1222; ion correlated with 2123; found in higher mz's MsMs_3858",TRUE,"null","null","null",90.47,408.292752250118,17
"F2182_mz231.1454_rt0.8","Fungal agar in","Fungal agar out",12.1477567673712,16.6621253400349,-4.5143685726637,1.62361928826972,0.483159429073444,0.0319587839948628,0.0740700228605769,0.0437562049787143,"Higher in Fungal agar out",2182,0.8,231.1454,"Unknown","[M+H]+","ion correlated with 2107; ion correlated with 3644; ion correlated with 2849; ion correlated with 3499; ion correlated with 5003; ion correlated with 3812",FALSE,"null","null","null",38.85,310656,11
"F4479_mz462.1824_rt0.47","Fungal agar in","Fungal agar out",21.3985502654572,20.952101911966,0.446448353491185,0.185514371445174,0.131831969869435,0.0320533174036591,0.0742475949249655,1.3626814561154,"Higher in Fungal agar in",4479,0.465,462.18237,"Unknown","[M+H]+","ion correlated with 1085; ion correlated with 93; ion correlated with 71; ion correlated with 505; ion correlated with 2322",FALSE,"null","null","null",55926.14,3546395,15
"F1432_mz179.1547_rt1.08","Fungal agar in","Fungal agar out",15.6406601238478,16.1287305700068,-0.488070446159035,0.18585638405753,0.184812278774576,0.0321198184435386,0.0743597462669433,0.712978043430404,"Higher in Fungal agar out",1432,1.076,179.15472,"Unknown","[M+H]+",NA,FALSE,"null","null","null",33.56,201993,13
"F823_mz137.1075_rt1.27","Fungal agar in","Fungal agar out",13.9697730489145,14.8712315839392,-0.901458535024693,0.367159672532073,0.303056352217116,0.0321376219990578,0.0743597462669433,0.535345234567741,"Higher in Fungal agar out",823,1.269,137.10753,"Unknown","[M+H]+",NA,FALSE,"null","null","null",19.03,125.157131345689,14
"F2611_mz266.928_rt0.41","Fungal agar in","Fungal agar out",16.5454522343255,15.7100836816784,0.835368552647022,0.167237935085077,0.336526149287014,0.0322345122465931,0.0745423095702467,1.78431280336281,"Higher in Fungal agar in",2611,0.406,266.92801,"Unknown","[M+H]+",NA,FALSE,"null","null","null",53.71,199566,24
