"feature_name","group_1","group_2","group_1_mean","group_2_mean","log2_fold_change","group_1_sd","group_2_sd","p_value","adjusted_p_value","fold_change","direction","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","MS/MS assigned","Formula","Ontology","Total score","S/N average","sample_to_blank_ratio","number_detected"
"F3087_mz300.1195_rt0.52","Fungal agar in","Fungal control",15.6393305201563,16.0387394724412,-0.399408952284817,1.54075851694954,0.675898573244443,0.710939855932784,0.768623731538079,0.758168828561957,"Higher in Fungal control",3087,0.517,300.11951,"Unknown","[M+H]+",NA,FALSE,"null","null","null",38.13,232926,10
"F1879_mz210.0974_rt0.48","Fungal agar in","Fungal control",12.9606858746885,12.5337514495832,0.426934425105266,0.280280407652272,1.7266248713932,0.711770615224944,0.769321186617676,1.34437388686581,"Higher in Fungal agar in",1879,0.478,210.09737,"Unknown","[M+H]+","ion correlated with 1657; ion correlated with 1621; ion correlated with 1901; ion correlated with 3203; ion correlated with 2771",TRUE,"null","null","null",1078.43,2077.97238682876,15
"F1460_mz181.1225_rt1.75","Fungal agar in","Fungal control",15.7489411134055,15.8327780262726,-0.083836912867115,0.259751444943833,0.258906463167999,0.712360790430407,0.769758309137838,0.943544906378283,"Higher in Fungal control",1460,1.754,181.12251,"Unknown","[M+H]+",NA,TRUE,"null","null","null",12.31,39.5983019107025,24
"F3916_mz374.1671_rt0.66","Fungal agar in","Fungal control",14.6324786219916,14.3650406483205,0.267437973671086,0.28030581615414,1.07533802893955,0.712953144540984,0.770197557606319,1.20366838044556,"Higher in Fungal agar in",3916,0.659,374.16705,"Unknown","[M+H]+",NA,FALSE,"null","null","null",2908.73,165374,5
"F4301_mz427.2073_rt1","Fungal agar in","Fungal control",13.0064111264706,13.4628364867856,-0.456425360314991,0.718056581902145,1.79865552834778,0.714135279354906,0.771132716164658,0.728789783314471,"Higher in Fungal control",4301,1,427.20731,"Unknown","[M+H]+",NA,FALSE,"null","null","null",2156.92,107847,8
"F1022_mz149.1075_rt0.49","Fungal agar in","Fungal control",15.62418951254,15.3440030369322,0.280186475607792,0.411242210305171,1.11128012491266,0.714190966370646,0.771132716164658,1.2143518353487,"Higher in Fungal agar in",1022,0.493,149.10748,"Unknown","[M+H]+",NA,FALSE,"null","null","null",37.15,10.361239012139,12
"F4327_mz432.2081_rt0.91","Fungal agar in","Fungal control",15.3987848080399,15.0965261243541,0.302258683685807,0.555707055246616,1.17016363973262,0.714434125661195,0.771194325798383,1.23307340293914,"Higher in Fungal agar in",4327,0.913,432.20807,"Unknown","[M+H]+",NA,FALSE,"null","null","null",60.7,128601,10
"F705_mz129.0522_rt0.57","Fungal agar in","Fungal control",16.7815105299937,17.3235529937573,-0.542042463763501,2.12137946950461,0.981152036157549,0.716422296862712,0.77313906203101,0.686797901456534,"Higher in Fungal control",705,0.571,129.05222,"Unknown","[M+H]+",NA,FALSE,"null","null","null",211.73,6.1189142358733,23
"F3985_mz381.1872_rt0.74","Fungal agar in","Fungal control",14.3267284433995,14.0661730937784,0.260555349621056,0.280303072465415,1.06338712880552,0.716979128093098,0.773362363903158,1.19793974963423,"Higher in Fungal agar in",3985,0.737,381.18716,"Unknown","[M+H]+","ion correlated with 3539",FALSE,"null","null","null",126.06,163886,5
"F1598_mz191.1432_rt1.16","Fungal agar in","Fungal control",9.85098329553622,9.4306854700952,0.420297825441017,0.279997798673725,1.7340629954186,0.717002461900563,0.773362363903158,1.33820378086641,"Higher in Fungal agar in",1598,1.163,191.1432,"Unknown","[M+H]+","ion correlated with 4678; ion correlated with 3680; ion correlated with 3971; ion correlated with 4684; ion correlated with 4639; ion correlated with 4709; ion correlated with 1870; ion correlated with 4719; ion correlated with 798; ion correlated with 4952; ion correlated with 4743; ion correlated with 4792; ion correlated with 4871",TRUE,"null","null","null",54.55,1781.37269517458,13
"F4105_mz396.2751_rt1.88","Fungal agar in","Fungal control",10.2723409893467,10.0406311838372,0.231709805509505,0.280078753300093,0.942321992487067,0.717336526437462,0.773521354555514,1.17422575489059,"Higher in Fungal agar in",4105,1.883,396.27512,"Unknown","[M+H]+","ion correlated with 3998; ion correlated with 3871; ion correlated with 1995; ion correlated with 3693; ion correlated with 4050; ion correlated with 3176; ion correlated with 2401; ion correlated with 2581; ion correlated with 3995; ion correlated with 4917; ion correlated with 4931; ion correlated with 3133",FALSE,"null","null","null",6.67,163341,6
"F1509_mz184.1334_rt0.91","Fungal agar in","Fungal control",10.830824210721,11.7598173855116,-0.92899317479054,0.28015536549575,3.87548692052476,0.718613089816377,0.774696317429518,0.52522475677201,"Higher in Fungal control",1509,0.913,184.13335,"Unknown","[M+H]+","similar chromatogram in higher mz_3430",TRUE,"null","null","null",139.79,641.758076358297,10
"F4632_mz505.1765_rt0.56","Fungal agar in","Fungal control",16.0851318806818,16.5007511718869,-0.415619291205161,1.71815764210671,0.372445127125394,0.718845535472549,0.774745357346748,0.749697610400987,"Higher in Fungal control",4632,0.564,505.17648,"Unknown","[M+H]+",NA,FALSE,"null","null","null",4760.6,278881,11
"F3384_mz322.8645_rt0.41","Fungal agar in","Fungal control",15.2437516005373,15.331699889432,-0.0879482888946619,0.344898020277098,0.175740226326576,0.72045225518238,0.776275128828857,0.940859830531122,"Higher in Fungal control",3384,0.413,322.86447,"Unknown","[M+H]+","ion correlated with 2461; ion correlated with 1860; ion correlated with 2989; ion correlated with 2200; ion correlated with 1822; ion correlated with 2220; ion correlated with 1711",FALSE,"null","null","null",6208.16,1057583,23
"F4702_mz533.1537_rt0.57","Fungal agar in","Fungal control",12.8419998137234,13.196121208881,-0.354121395157549,0.280277232403325,1.48873083270168,0.722451554614904,0.778226993065807,0.782345948692897,"Higher in Fungal control",4702,0.568,533.15375,"Unknown","[M+H]+",NA,FALSE,"null","null","null",3888.16,194409,7
