"feature_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_mean","sample_to_blank_ratio","number_detected","comparison","higher_in","result_category"
"F2053_mz222.1129_rt1.18",5.15246220246517,19.1979492018319,16.3020368963379,1.42346822578179e-05,0.0196682984185489,3.72125990532741,2053,1.179,222.11288,"Unknown","[M+H]+",NA,0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",453.87,21574.3333333333,150.442820504898,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F2247_mz237.1852_rt1.58",8.1034834100286,15.249674017972,14.154765789377,2.87349078076832e-05,0.0196682984185489,3.20296101099032,2247,1.584,237.18524,"Unknown","[M+H]+",NA,0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",102.13,1426.33333333333,525.005604857543,18,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F2481_mz256.0819_rt0.65",8.9780304184186,18.1466333139686,13.5727775366226,3.53805221696124e-05,0.0196682984185489,3.03925806644874,2481,0.652,256.08191,"Unknown","[M+H]+",NA,0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",720.63,0,5673333,12,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F650_mz125.0236_rt1.02",8.11772830564606,17.6457069262014,13.4288173288413,3.72979394103323e-05,0.0196682984185489,2.99701918620309,650,1.019,125.02357,"Unknown","[M+H]+","ion correlated with 1578; ion correlated with 885; similar chromatogram in higher mz_966; similar chromatogram in higher mz_2975; similar chromatogram in higher mz_3144; similar chromatogram in higher mz_4033; similar chromatogram in higher mz_4175; similar chromatogram in higher mz_4321; found in higher mz's MsMs_1504",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",304.95,13448,237.297048107666,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F1578_mz190.0502_rt1.03",5.79882748432766,19.0408234096636,13.027112292133,4.33413363123598e-05,0.0196682984185489,2.8752896034917,1578,1.032,190.05022,"Unknown","[M+H]+","ion correlated with 650; ion correlated with 885",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1425.28,625.666666666667,6774.55372340426,20,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F2323_mz244.095_rt1.18",3.99952742761322,16.8261671256334,12.2452286251547,5.88178308128118e-05,0.022242943019045,2.62091350546047,2323,1.179,244.09496,"Unknown","[M+H]+","ion correlated with 3623",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",71.93,0,420124,14,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F1306_mz171.0655_rt1.1",10.5897239904947,18.4249358284423,11.7668846461703,7.15546623168318e-05,0.0231939326852702,2.45294026610316,1306,1.1,171.06552,"Unknown","[M+H]+","ion correlated with 885",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",608.99,26035.6666666667,660.638368966842,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F1207_mz164.1072_rt1.26",5.05345518370759,18.9794724134224,11.3515285664242,8.5356682168776e-05,0.0240647545657531,2.29880296345391,1207,1.259,164.10722,"Unknown","[M+H]+","ion correlated with 580; ion correlated with 728",0.25,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",275.22,3108,966.614988742361,17,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F1003_mz148.0396_rt1.21",6.9816006900812,15.7261658755085,10.6146713062166,0.000118524429409622,0.0240647545657531,2.00471681618753,1003,1.207,148.03957,"Unknown","[M+H]+","ion correlated with 2799; ion correlated with 2619; ion correlated with 2120; ion correlated with 2102; ion correlated with 1754; ion correlated with 2021; ion correlated with 1272; ion correlated with 1996",0.071,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",88.75,558,1214.60107334526,18,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F1866_mz209.1176_rt1.18",4.1831449289409,16.6505186233657,10.6143631808735,0.000118541219756702,0.0240647545657531,2.00458797064962,1866,1.18,209.11765,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",73.13,20202,20.8894718606148,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F885_mz141.0549_rt1.07",8.71120208920096,19.2557117653527,10.4581229962347,0.000127431950680379,0.0240647545657531,1.93859151845346,885,1.069,141.05486,"Unknown","[M+H]+","ion correlated with 1306; similar chromatogram in higher mz_1284; similar chromatogram in higher mz_2816; similar chromatogram in higher mz_2941; similar chromatogram in higher mz_3277",0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",736.51,26056.6666666667,531.143719698617,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F1259_mz167.1069_rt1.06",3.10358477956866,16.2743272653554,10.351966423669,0.000133926780310501,0.0240647545657531,1.8929844309119,1259,1.059,167.10687,"Unknown","[M+H]+","ion correlated with 3491",0.179,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",48.16,62457.3333333333,11.2143562374917,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F2392_mz248.1497_rt1.19",5.56165051018433,16.8625488207675,10.2903597126602,0.000137876513598409,0.0240647545657531,1.86622753708155,2392,1.192,248.14972,"Unknown","[M+H]+","ion correlated with 2194; ion correlated with 2707; ion correlated with 2166; ion correlated with 3235; ion correlated with 2358; ion correlated with 1768",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",106.81,6117.66666666667,258.656515580737,23,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F1765_mz202.1078_rt1",4.91271268516564,17.9540652339452,9.5496460919829,0.00019812969094408,0.0321111620537227,1.52701537714194,1765,1.003,202.1078,"Unknown","[M+H]+","ion correlated with 4067; ion correlated with 4082; ion correlated with 3243; ion correlated with 650; ion correlated with 1504; ion correlated with 1578; ion correlated with 1606",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",296.01,10267.6666666667,143.679705252224,23,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F728_mz130.1229_rt1.24",4.13783554507332,19.2671875427331,9.34421781256212,0.000220086884100964,0.0332918093350058,1.42687857043337,728,1.235,130.12289,"Unknown","[M+H]+","ion correlated with 580; ion correlated with 1207; similar chromatogram in higher mz_1444; similar chromatogram in higher mz_1176",0.286,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",134.51,10188.6666666667,265.412116850404,23,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F4435_mz453.1987_rt0.95",2.26843637765062,18.7039958690239,8.84085254779423,0.000287338677755391,0.0407482162391863,1.16942775185171,4435,0.954,453.19867,"Unknown","[M+H]+",NA,0.286,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",6684.92,0,829157,13,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F1415_mz178.0865_rt1.13",1.71702474687508,17.9920486246961,8.70281161852471,0.000309874121107285,0.041359081223084,1.09567516417996,1415,1.13,178.08652,"Unknown","[M+H]+","similar chromatogram in higher mz_2723",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",44.95,0,450099,21,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F2120_mz227.1282_rt1.18",3.59912201442615,17.0849972074225,8.43642495437685,0.000359581997962743,0.0453273085209702,0.949306399164473,2120,1.178,227.12816,"Unknown","[M+H]+","ion correlated with 2619; ion correlated with 1003; ion correlated with 2021",0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",108.27,20288.6666666667,23.348584665429,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F807_mz136.0759_rt1.14",-2.57465891881446,18.2661570176431,-8.24232753040365,0.000401815260539635,0.0456410498205451,0.83918071215291,807,1.139,136.07594,"Unknown","[M+H]+","ion correlated with 3603; ion correlated with 3335; ion correlated with 3569; ion correlated with 2499; ion correlated with 1811",0.179,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",83.46,20258.3333333333,42.2637796571128,24,"Fungi old vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F3227_mz310.1765_rt0.8",-5.28786827462944,17.6608554151508,-8.24023773512803,0.000402301012080609,0.0456410498205451,0.837978620489314,3227,0.799,310.17648,"Unknown","[M+H]+","ion correlated with 2962; ion correlated with 4683; ion correlated with 2192",0.143,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",157.97,29614.3333333333,64.1305967629381,18,"Fungi old vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F1062_mz153.0408_rt0.75",2.12214686838796,21.3719144696113,8.09370618436209,0.000438164351287147,0.0457902816646201,0.75280149881466,1062,0.749,153.04083,"Unknown","[M+H]+","similar chromatogram in higher mz_3448",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",157.68,14715,459.11518075564,19,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F489_mz114.0552_rt1",2.34195204540767,16.8363073087434,8.07129324405911,0.000443978050516369,0.0457902816646201,0.739616875079949,489,1.005,114.05519,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",32.68,44203,15.2383494706361,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F2598_mz265.1122_rt0.48",-1.98891112598208,19.6230808864454,-7.99319006930163,0.000464963841771249,0.0458696937816941,0.693343107926252,2598,0.478,265.11215,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",268.04,0,1933286,14,"Fungi old vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F3623_mz346.1403_rt1.13",3.60856866784634,16.4845579284254,7.84592852110854,0.000507817785701359,0.0462902873815676,0.604683687867984,3623,1.128,346.14026,"Unknown","[M+H]+","ion correlated with 3222; ion correlated with 2486; ion correlated with 2587; ion correlated with 2789; ion correlated with 1777; ion correlated with 1005; ion correlated with 2619; ion correlated with 2323; ion correlated with 2102",0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",172.91,0,332919,12,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F1800_mz204.1347_rt0.78",1.71994183807106,17.9909029979993,7.82178186883665,0.000515283012944614,0.0462902873815676,0.589967360093821,1800,0.78,204.13466,"Unknown","[M+H]+","ion correlated with 3621",0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",172.34,1428.66666666667,323.765679645605,13,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F1466_mz181.1226_rt1.14",2.9461586630867,16.6721811247058,7.69866250842808,0.000555428778405866,0.0462902873815676,0.514134179632798,1466,1.14,181.12256,"Unknown","[M+H]+",NA,0.179,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",14.54,54038,7.83915320416736,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F348_mz103.0391_rt0.71",3.3969355323052,19.4395348352751,7.65761309386059,0.000569629108513937,0.0462902873815676,0.488550705537321,348,0.707,103.03911,"Unknown","[M+H]+","ion correlated with 905; ion correlated with 839; ion correlated with 592; found in higher mz's MsMs_839; found in higher mz's MsMs_592; similar chromatogram in higher mz_784",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",212.43,105044.333333333,26.1211699075955,23,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F4005_mz383.2296_rt0.97",-3.4150585391111,15.8059215442468,-7.65266493903436,0.000571369686754526,0.0462902873815676,0.4854566048073,4005,0.967,383.22961,"Unknown","[M+H]+","ion correlated with 2237; ion correlated with 4194; ion correlated with 2590; ion correlated with 845; ion correlated with 2880; ion correlated with 3524; ion correlated with 4393; ion correlated with 589; ion correlated with 4436; ion correlated with 4302; ion correlated with 2639; ion correlated with 4125; ion correlated with 4468; ion correlated with 4113; ion correlated with 4138; ion correlated with 4382; ion correlated with 2228; ion correlated with 4178",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",72.09,0,263385,12,"Fungi old vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F523_mz116.1072_rt1.14",3.96282984822049,18.6039932373395,7.59633608280093,0.000591634347318405,0.0462902873815676,0.450077783704806,523,1.143,116.10721,"Unknown","[M+H]+","ion correlated with 2587; ion correlated with 2253; ion correlated with 1306; ion correlated with 2418; ion correlated with 1519; similar chromatogram in higher mz_2418",0.143,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",27.44,28338.3333333333,60.8989978592769,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F2619_mz267.1208_rt1.18",5.18267233985383,16.2294047405054,7.50394530355532,0.00062674454355075,0.0464071206640815,0.391421690550498,2619,1.178,267.12082,"Unknown","[M+H]+","ion correlated with 2418; ion correlated with 523; ion correlated with 2799; ion correlated with 2120; ion correlated with 2102; ion correlated with 1003; ion correlated with 1754; ion correlated with 2021; ion correlated with 1272; ion correlated with 1996",0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",128.98,12766,41.4609540220882,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F2645_mz269.1752_rt1.19",3.65693318427248,15.2232649477948,7.48553295787264,0.000634032939879474,0.0464071206640815,0.379638089157527,2645,1.187,269.17523,"Unknown","[M+H]+","ion correlated with 3623; ion correlated with 958; ion correlated with 1754; ion correlated with 2021; ion correlated with 3568",0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",28.24,5637.66666666667,24.5063253724285,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F259_mz97.0286_rt1.01",2.86696829320696,17.3167621909031,7.40350424994374,0.000667746417062501,0.0465753557089132,0.326756176711537,259,1.015,97.02865,"Unknown","[M+H]+","ion correlated with 1542; ion correlated with 1504; found in higher mz's MsMs_650; found in higher mz's MsMs_3013; found in higher mz's MsMs_3243; found in higher mz's MsMs_1504",0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",45.5,23135.6666666667,17.4035873793402,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F2004_mz218.1501_rt0.45",-2.40643719165858,19.0511225674789,-7.38094922342352,0.000677385076418747,0.0465753557089132,0.312104458015963,2004,0.446,218.1501,"Unknown","[M+H]+","ion correlated with 2058; ion correlated with 493; ion correlated with 2360; ion correlated with 2364; ion correlated with 2016; ion correlated with 1812; ion correlated with 1989; ion correlated with 2207; ion correlated with 1541",0.357,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",276.61,0,1574746,13,"Fungi old vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F1383_mz176.011_rt0.46",5.56179962628443,16.5639999081074,7.25347854371172,0.000735054326841537,0.0470640711112151,0.228386246182165,1383,0.464,176.01099,"Unknown","[M+H]+",NA,0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",335.6,54661.6666666667,67.5162633851257,17,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F3314_mz317.2077_rt1.08",1.46363795759305,16.5227457875286,7.25341037721305,0.000735086683614444,0.0470640711112151,0.228341057682819,3314,1.077,317.20773,"Unknown","[M+H]+","ion correlated with 2723",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",59.13,0,166441,11,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F3480_mz332.2187_rt0.96",-1.82188024387602,18.1484016543862,-7.20065201168869,0.00076064220621981,0.0470640711112151,0.193230918182582,3480,0.958,332.21869,"Unknown","[M+H]+","ion correlated with 3478; ion correlated with 2727; ion correlated with 3363; ion correlated with 4054; ion correlated with 601; ion correlated with 1545; ion correlated with 3614; ion correlated with 3651; ion correlated with 3312; ion correlated with 2349; ion correlated with 647; ion correlated with 3025; ion correlated with 3806; ion correlated with 3628; ion correlated with 2688; ion correlated with 3900; ion correlated with 3785; ion correlated with 916; ion correlated with 3465; ion correlated with 3294; ion correlated with 3477; ion correlated with 4312; ion correlated with 1581; ion correlated with 3913; ion correlated with 3451; ion correlated with 2698; ion correlated with 61; ion correlated with 3613",0.143,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",86.14,0,621335,14,"Fungi old vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F1782_mz203.103_rt0.86",3.33867815417916,17.3716357167522,7.18692669855967,0.000767461714903022,0.0470640711112151,0.184052184008269,1782,0.855,203.10301,"Unknown","[M+H]+","ion correlated with 3332; ion correlated with 1358",0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",410.08,3159.66666666667,175.468044716305,10,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F2194_mz232.1548_rt1.17",5.78422008515092,17.147254077665,7.12934141119785,0.000796872083919848,0.0475363011579493,0.145339661119025,2194,1.169,232.15477,"Unknown","[M+H]+","ion correlated with 2437; ion correlated with 2707; ion correlated with 2166; ion correlated with 2946; ion correlated with 3235; ion correlated with 2358",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",452.95,16373.3333333333,221.086436089001,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F3052_mz297.2428_rt2.49",-3.21784147753769,15.8256558125547,-7.04322439625692,0.00084337692943234,0.0475363011579493,0.0868294808100156,3052,2.493,297.24277,"Unknown","[M+H]+",NA,0.179,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",25.11,10529.6666666667,19.9091858698405,24,"Fungi old vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F1150_mz160.0428_rt0.78",2.8267709387695,16.2074859070425,7.03353773047362,0.000848805874580826,0.0475363011579493,0.0802014009087024,1150,0.776,160.04276,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",43.23,0,169653,18,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F2188_mz232.0973_rt1.25",1.9306952190824,17.3340462498988,6.97616156537087,0.000881821838734922,0.0475363011579493,0.0407463652133577,2188,1.251,232.09734,"Unknown","[M+H]+",NA,0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1692.53,0,277906,13,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F864_mz140.0345_rt0.72",2.69613428946179,19.1519086810056,6.96278472509002,0.000889735776732472,0.0475363011579493,0.0314993702573716,864,0.716,140.03448,"Unknown","[M+H]+",NA,0.143,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",27.59,9596.66666666667,137.809537040253,19,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F990_mz147.0765_rt0.46",1.50761653654743,20.1698688287484,6.90042033122315,0.000927756290640047,0.0475363011579493,-0.0118544789037927,990,0.459,147.07654,"Unknown","[M+H]+",NA,0.643,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1406.56,847.333333333333,55467.7497053045,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F2418_mz251.1031_rt1.12",4.18147986847756,18.7890287682518,6.84758174417177,0.000961476708686099,0.0475363011579493,-0.0489023392819421,2418,1.119,251.10306,"Unknown","[M+H]+","ion correlated with 885; ion correlated with 2587; ion correlated with 2253; ion correlated with 1306; ion correlated with 523; ion correlated with 1519",0.25,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",78.71,0,2369339,14,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F2002_mz218.139_rt1.26",4.80694197106266,15.3578836976626,6.84692528982656,0.000961904649677633,0.0475363011579493,-0.0493644500804891,2002,1.261,218.13898,"Unknown","[M+H]+","ion correlated with 1768; ion correlated with 2603; ion correlated with 488; ion correlated with 4899; ion correlated with 4573; ion correlated with 4641",0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",193.37,5226.66666666667,114.077281132436,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F636_mz124.0396_rt1.02",-1.92064990734978,19.1459638998172,-6.82197430571463,0.000978337965728559,0.0475363011579493,-0.066962271281624,636,1.025,124.03963,"Unknown","[M+H]+",NA,0.179,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",45.45,105861,16.4496136479568,24,"Fungi old vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F3465_mz331.1983_rt0.97",-1.7006671912067,18.0330358700358,-6.79753845884523,0.00099475390359987,0.0475363011579493,-0.0842604046383917,3465,0.968,331.19827,"Unknown","[M+H]+","ion correlated with 1545; ion correlated with 3614; ion correlated with 3651; ion correlated with 1814; ion correlated with 2349; ion correlated with 647; ion correlated with 3806; ion correlated with 2248; ion correlated with 2688; ion correlated with 3480; ion correlated with 4036; ion correlated with 3785; ion correlated with 3294; ion correlated with 4312; ion correlated with 3652; ion correlated with 4454; ion correlated with 3913; ion correlated with 3451; ion correlated with 2698; ion correlated with 1750; ion correlated with 3613; ion correlated with 1836; ion correlated with 2985; ion correlated with 3379; ion correlated with 3479",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",111.82,888.666666666667,658.716373173473,15,"Fungi old vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F64_mz72.081_rt0.39",-2.88194480567351,19.617183999546,-6.781629905558,0.00100561589051634,0.0475363011579493,-0.0955560516524887,64,0.393,72.08096,"Unknown","[M+H]+","found in higher mz's MsMs_2420",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",198.43,59794.3333333333,135.058265416476,24,"Fungi old vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F1850_mz208.0972_rt1.18",2.4399161241355,20.9435784564202,6.71573576605078,0.00105212273126183,0.0487197240251651,-0.142630607101684,1850,1.177,208.09721,"Unknown","[M+H]+","ion correlated with 1359; similar chromatogram in higher mz_2707; similar chromatogram in higher mz_2166; similar chromatogram in higher mz_2205",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",153.05,1656,2557.69885334943,21,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F1388_mz176.0919_rt0.91",2.71101042763607,17.3673908693189,6.66030568301465,0.00109321777163268,0.0496102224766912,-0.182591288423345,1388,0.91,176.09192,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",88.99,10936.3333333333,38.0869803730343,21,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F1618_mz193.0476_rt1.1",5.67348469471344,14.2855269788637,6.6047987554396,0.00113627901494448,0.0498556595853342,-0.222942204688482,1618,1.098,193.04764,"Unknown","[M+H]+","ion correlated with 2789; ion correlated with 1777; ion correlated with 1005; ion correlated with 3452; ion correlated with 2799",0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",21.52,2230.33333333333,83.215267403645,15,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - FDR supported"
"F1478_mz182.0815_rt0.75",-2.30320075201361,22.4113619955632,-6.59689568933721,0.00114257130825799,0.0498556595853342,-0.228714815883498,1478,0.747,182.0815,"Unknown","[M+H]+",NA,0.071,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",369.46,4504,4272.2128745838,24,"Fungi old vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F3453_mz330.2395_rt1.06",-2.09315822948391,17.471609726245,-6.52701978458461,0.00120002903137545,0.0503309275199934,-0.280054325900314,3453,1.056,330.23953,"Unknown","[M+H]+","ion correlated with 2698; ion correlated with 1750; ion correlated with 3613; ion correlated with 911; ion correlated with 2985; ion correlated with 3379; ion correlated with 3479; ion correlated with 3587; ion correlated with 3776; ion correlated with 3160; ion correlated with 2526; ion correlated with 3295; ion correlated with 3921; ion correlated with 4127; ion correlated with 2433; ion correlated with 3603",0.143,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",173.07,0,423119,17,"Fungi old vs Fungal control","Fungal control","Fungal control enriched - exploratory"
"F1211_mz165.0067_rt0.56",2.57411437357313,16.2489303816974,6.51022803818396,0.00121433973142391,0.0503309275199934,-0.29247251416836,1211,0.562,165.00668,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",33.21,0,263229,20,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - exploratory"
"F2327_mz244.1549_rt1.13",3.49602265352046,14.9940264476855,6.50363993144603,0.00122000926117216,0.0503309275199934,-0.297353302250628,2327,1.132,244.15486,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",25.64,9075.33333333333,17.2325094568291,23,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - exploratory"
"F2217_mz234.1341_rt1.02",2.48513326040699,17.0344835186002,6.36518254586599,0.00134669459574995,0.0545651792456543,-0.401063604093377,2217,1.02,234.13405,"Unknown","[M+H]+","ion correlated with 4033; ion correlated with 1504; ion correlated with 4175; ion correlated with 4289",0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",76.06,20548,14.7552192320794,24,"Fungi old vs Fungal control","Fungi old","Fungi old enriched - exploratory"
"F2107_mz226.1554_rt0.74",-4.01894639645838,16.4416074670367,-6.33820281325377,0.00137314980420279,0.054660998346248,-0.421527411451783,2107,0.742,226.15543,"Unknown","[M+H]+","ion correlated with 790; ion correlated with 4592; ion correlated with 3923; ion correlated with 3615; ion correlated with 4520; ion correlated with 2538; ion correlated with 3644; ion correlated with 2304; ion correlated with 3325; ion correlated with 2182",0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",64.52,2990.33333333333,145.84131936706,16,"Fungi old vs Fungal control","Fungal control","Fungal control enriched - exploratory"
