"feature_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_mean","sample_to_blank_ratio","number_detected","comparison","higher_in","result_category"
"F27_mz64.0161_rt5.78",-1.87006680559099,19.0108727529745,-8.44694314741802,0.000383205368912524,0.00284644317237492,0.865069111798414,27,5.779,64.01605,"Unknown","[M+H]+","ion correlated with 132; ion correlated with 3113; ion correlated with 606; ion correlated with 4371; similar chromatogram in higher mz_4371; similar chromatogram in higher mz_132; similar chromatogram in higher mz_4389; similar chromatogram in higher mz_150; similar chromatogram in higher mz_4273",0.179,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",21.35,82350.3333333333,7.07510099006695,24,"Leaf vs Root","Root","Root enriched - FDR supported"
"F4359_mz439.2049_rt5.78",-2.02395356661545,17.5863570641219,-8.43112935598478,0.000386605883263184,0.00285993286594281,0.855873426887729,4359,5.777,439.20486,"Unknown","[M+H]+","ion correlated with 4420; ion correlated with 1025; ion correlated with 4273; ion correlated with 150; ion correlated with 627; ion correlated with 4389; ion correlated with 3316; ion correlated with 3749; ion correlated with 1963; ion correlated with 3788; ion correlated with 3775; ion correlated with 3577; ion correlated with 3357",0.179,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",19.35,0,218279,6,"Leaf vs Root","Root","Root enriched - FDR supported"
"F3663_mz349.1095_rt0.45",-4.53600102298118,17.0824056614935,-8.39375223636728,0.000394786840324659,0.00289880368101899,0.834063100899528,3663,0.448,349.10953,"Unknown","[M+H]+","ion correlated with 1829",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",6855.92,0,376995,6,"Leaf vs Root","Root","Root enriched - FDR supported"
"F3115_mz301.2168_rt3.54",5.57189059990576,23.4738534355169,8.39004233621646,0.000395610018339492,0.00289880368101899,0.831892480157348,3115,3.544,301.21677,"Unknown","[M+H]+",NA,0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",5061.91,2663.66666666667,88023.4499624719,9,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F552_mz118.0864_rt0.47",-2.89849742501802,21.2774882529192,-8.38524101398812,0.00039667839845523,0.00289880368101899,0.829081716921316,552,0.465,118.08639,"Unknown","[M+H]+","ion correlated with 547; found in higher mz's MsMs_2227",0.464,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1668.43,5914958,88.1741254673109,24,"Leaf vs Root","Root","Root enriched - FDR supported"
"F2448_mz253.1954_rt3.55",5.73902323406144,16.4105065985576,8.37293285786017,0.000399432880980986,0.00289989972744475,0.8218682766212,2448,3.547,253.19543,"Unknown","[M+H]+","ion correlated with 3115; ion correlated with 3702; ion correlated with 3318; ion correlated with 3338; ion correlated with 1190; ion correlated with 2317; ion correlated with 2474; ion correlated with 2676; ion correlated with 2746; ion correlated with 2954; ion correlated with 3083; ion correlated with 3504; ion correlated with 3745; ion correlated with 3906; ion correlated with 5005; ion correlated with 5013; ion correlated with 3515; found in higher mz's MsMs_3504",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",143.85,672.333333333333,2814.94158415842,10,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F3252_mz312.9204_rt0.38",-1.5853089287512,17.8965786880051,-8.37022659362026,0.000400041569049165,0.00289989972744475,0.820280657870371,3252,0.384,312.92041,"Unknown","[M+H]+",NA,0.75,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",383.06,0,434104,24,"Leaf vs Root","Root","Root enriched - FDR supported"
"F2233_mz236.105_rt0.91",3.3752764583673,23.0474098183541,8.36219825363597,0.000401853784112676,0.00290138432129352,0.815567554985303,2233,0.912,236.10497,"Unknown","[M+H]+",NA,0.607,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2064.43,41453.6666666667,1384.22063458879,24,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F1505_mz184.0735_rt0.47",2.86220731132129,19.7003582568488,8.35240677079807,0.000404077208752754,0.00290581419043315,0.809812674234689,1505,0.466,184.07347,"Unknown","[M+H]+","ion correlated with 1828; ion correlated with 2965; ion correlated with 2415; found in higher mz's MsMs_2511",0.607,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",159.08,0,4247746,22,"Leaf vs Root","Leaf","Leaf enriched - FDR supported"
"F2892_mz286.2296_rt7.38",-1.84252192891729,16.8360612073092,-8.32235897042814,0.000410992214522419,0.0029242799325932,0.792106103540342,2892,7.385,286.22964,"Unknown","[M+H]+","ion correlated with 2915",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",26.16,1672.33333333333,75.5336653386454,17,"Leaf vs Root","Root","Root enriched - FDR supported"
