"feature_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_mean","sample_to_blank_ratio","number_detected","comparison","higher_in","result_category"
"F821_mz137.0653_rt0.86",-0.675046940593912,18.1239342234743,-3.19222003929716,0.0245610184821858,0.0640844964994963,-3.94986923399718,821,0.863,137.06532,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",64.31,41154.6666666667,16.6204329901917,23,"Fungal in vs Fungal control","Fungal control","Not selected"
"F2908_mz287.172_rt1.06",-0.580846007292753,19.6948240686268,-3.17952605825409,0.0249100595562873,0.0649205914957202,-3.96556184730457,2908,1.061,287.17197,"Unknown","[M+H]+","ion correlated with 3432; ion correlated with 1374; ion correlated with 3627; ion correlated with 1392; ion correlated with 3786; ion correlated with 1378",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",230.58,0,1631313,12,"Fungal in vs Fungal control","Fungal control","Not selected"
"F3466_mz331.209_rt0.71",-0.875214858237889,16.7716220912554,-3.17651996030692,0.024993534859837,0.0650634451053097,-3.96928139643673,3466,0.714,331.20905,"Unknown","[M+H]+","ion correlated with 3923; ion correlated with 2107",0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",37.44,8184.33333333333,30.3094559374491,19,"Fungal in vs Fungal control","Fungal control","Not selected"
"F3341_mz318.3008_rt2.46",0.814797025084021,14.8855717751983,3.17395614672745,0.0250649780519576,0.0651746851981028,-3.97245469906336,3341,2.455,318.30075,"Unknown","[M+H]+",NA,0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",255.06,19211.3333333333,249.064125474955,24,"Fungal in vs Fungal control","Fungal in","Not selected"
"F1529_mz186.1493_rt1.01",-0.761348309572597,16.2570274998761,-3.1684228218821,0.025219956470129,0.0655026329372915,-3.97930660340692,1529,1.011,186.14928,"Unknown","[M+H]+","ion correlated with 1561; ion correlated with 3048",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",67.68,0,264413,19,"Fungal in vs Fungal control","Fungal control","Not selected"
"F3428_mz328.1397_rt0.94",-2.15537946574296,20.6390568410897,-3.15419121196767,0.0256235486941583,0.066432531008422,-3.99694933255504,3428,0.942,328.13974,"Unknown","[M+H]+","ion correlated with 2761",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3411.87,0,46910673,15,"Fungal in vs Fungal control","Fungal control","Fungal control enriched - exploratory"
"F4189_mz408.369_rt6.45",1.43587307868318,16.6646095592267,3.1537380651019,0.0256365185741752,0.066432531008422,-3.99751155859768,4189,6.448,408.36896,"Unknown","[M+H]+","ion correlated with 4606; ion correlated with 4433",0.143,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",48.8,37034.3333333333,8.45870610048062,24,"Fungal in vs Fungal control","Fungal in","Fungal in enriched - exploratory"
"F1749_mz201.1389_rt1.13",-0.465547257256131,16.9422601359156,-3.15239084949613,0.0256751220607739,0.0664567013431661,-3.99918323855555,1749,1.131,201.13887,"Unknown","[M+H]+","ion correlated with 1681; ion correlated with 1526; ion correlated with 1636; ion correlated with 2972",0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",53.24,2348,93.6070668369519,19,"Fungal in vs Fungal control","Fungal control","Not selected"
"F1718_mz199.1234_rt1.11",-0.338674981867368,18.3275010593983,-3.14636774737811,0.0258485132380839,0.0668292996018798,-4.00666004892258,1718,1.111,199.12337,"Unknown","[M+H]+",NA,0.286,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",30.28,20822.6666666667,26.3022362376143,24,"Fungal in vs Fungal control","Fungal control","Not selected"
"F3784_mz360.1812_rt1.5",-2.1614303366395,15.2622345969882,-3.1442320942306,0.025910310520929,0.0669128610722512,-4.00931236876758,3784,1.504,360.18115,"Unknown","[M+H]+","similar chromatogram in higher mz_4087",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",235.21,0,355748,12,"Fungal in vs Fungal control","Fungal control","Fungal control enriched - exploratory"
"F1346_mz173.116_rt0.86",-0.826283674475411,17.2455669697397,-3.14224355935188,0.0259680005721349,0.0669455578252624,-4.01178255004658,1346,0.86,173.11603,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",98.01,50347.3333333333,7.36936012446622,20,"Fungal in vs Fungal control","Fungal control","Not selected"
"F4344_mz436.145_rt0.75",-2.70938894479666,17.7847665680117,-3.14176332947381,0.0259819543806415,0.0669455578252624,-4.01237917974052,4344,0.747,436.14499,"Unknown","[M+H]+","ion correlated with 4345",0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",7030.66,0,1550679,12,"Fungal in vs Fungal control","Fungal control","Fungal control enriched - exploratory"
"F1525_mz186.0764_rt0.91",0.806286180947857,18.2339671069869,3.13927762748252,0.0260543154644755,0.0669969770584607,-4.01546788779223,1525,0.913,186.07639,"Unknown","[M+H]+","ion correlated with 1640; ion correlated with 2001; ion correlated with 1797; ion correlated with 1348; ion correlated with 4009; ion correlated with 1678; ion correlated with 2082; similar chromatogram in higher mz_2963",0.429,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",80.67,14374,58.7650086956522,23,"Fungal in vs Fungal control","Fungal in","Not selected"
"F1866_mz209.1176_rt1.18",1.14035097955119,14.7184074879791,3.1390505007354,0.0260609386531369,0.0669969770584607,-4.01575015602252,1866,1.18,209.11765,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",73.13,20202,20.8894718606148,24,"Fungal in vs Fungal control","Fungal in","Fungal in enriched - exploratory"
"F916_mz143.1183_rt0.97",-0.782485706076565,18.9090719960943,-3.13480014664949,0.026185232925485,0.0672403605665735,-4.02103372648512,916,0.967,143.11826,"Unknown","[M+H]+","ion correlated with 3651; ion correlated with 3312; ion correlated with 2963; ion correlated with 3025; ion correlated with 3806; ion correlated with 3628; ion correlated with 3334; ion correlated with 62; ion correlated with 3381; ion correlated with 2829; ion correlated with 3778; ion correlated with 3900; ion correlated with 1446; ion correlated with 3785; ion correlated with 3477; ion correlated with 3132; ion correlated with 2444; ion correlated with 3393; ion correlated with 2891; ion correlated with 3913; ion correlated with 2926; ion correlated with 1544; ion correlated with 61; ion correlated with 761; ion correlated with 3432; ion correlated with 1392; ion correlated with 2672",0.357,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",84.17,0,1093290,14,"Fungal in vs Fungal control","Fungal control","Not selected"
"F4087_mz394.1657_rt1.5",-2.26731850876128,13.7742390313838,-3.13201940829669,0.0262669123271928,0.0673738881160766,-4.02449178982713,4087,1.501,394.16571,"Unknown","[M+H]+","ion correlated with 3784",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",793.14,0,115518,12,"Fungal in vs Fungal control","Fungal control","Fungal control enriched - exploratory"
"F2188_mz232.0973_rt1.25",-0.499140498384922,15.7084003729512,-3.13085649550558,0.0263011560020661,0.0673855802761738,-4.02593827976069,2188,1.251,232.09734,"Unknown","[M+H]+",NA,0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1692.53,0,277906,13,"Fungal in vs Fungal control","Fungal control","Not selected"
"F3913_mz373.2819_rt0.99",-0.985895655264296,18.3572414878669,-3.1276968535162,0.0263944505959582,0.0675483684924747,-4.02986934850345,3913,0.993,373.28186,"Unknown","[M+H]+","ion correlated with 2688; ion correlated with 95; ion correlated with 3480; ion correlated with 3900; ion correlated with 3785; ion correlated with 2332; ion correlated with 916; ion correlated with 3465; ion correlated with 3294; ion correlated with 4312; ion correlated with 3451; ion correlated with 1544; ion correlated with 2698; ion correlated with 61; ion correlated with 3613; ion correlated with 3479; ion correlated with 4022; ion correlated with 3786; ion correlated with 3587; ion correlated with 3129",0.286,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",157.62,0,821875,13,"Fungal in vs Fungal control","Fungal control","Not selected"
"F1537_mz187.0716_rt0.73",-0.492121059234534,17.9087347436787,-3.12610768357627,0.0264415148307534,0.0675926111101466,-4.0318470364948,1537,0.726,187.07161,"Unknown","[M+H]+","ion correlated with 1557; ion correlated with 1086; similar chromatogram in higher mz_1557; similar chromatogram in higher mz_3649; similar chromatogram in higher mz_2134; similar chromatogram in higher mz_3406",0.143,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",50.99,0,626127,13,"Fungal in vs Fungal control","Fungal control","Not selected"
"F1538_mz187.0869_rt1.26",-0.384733956381602,16.868294722518,-3.12374931939483,0.0265115335924012,0.0676536964027239,-4.03478261372322,1538,1.264,187.08687,"Unknown","[M+H]+","ion correlated with 2130; ion correlated with 1175",0.179,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",16.64,6633,30.0795899909557,24,"Fungal in vs Fungal control","Fungal control","Not selected"
"F2029_mz220.1337_rt1.07",-0.655577696798776,16.5546511227871,-3.12329596060978,0.0265250175323455,0.0676536964027239,-4.03534702077655,2029,1.071,220.13373,"Unknown","[M+H]+","ion correlated with 3048; ion correlated with 1729",0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",64.95,659.333333333333,394.391721352852,14,"Fungal in vs Fungal control","Fungal control","Not selected"
"F4471_mz460.2027_rt0.64",-1.77574018013277,19.8757133604357,-3.11876436343056,0.0266602231048193,0.0679222294589672,-4.04099017174854,4471,0.645,460.20267,"Unknown","[M+H]+","ion correlated with 1256; ion correlated with 2015; ion correlated with 2363; ion correlated with 2543; ion correlated with 1187; ion correlated with 1700; ion correlated with 1441; ion correlated with 361; ion correlated with 530",0.286,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",31542.9,0,2984721,11,"Fungal in vs Fungal control","Fungal control","Fungal control enriched - exploratory"
"F2822_mz280.9941_rt0.4",-1.31427476816149,16.4385661074571,-3.11361104005435,0.0268149228013797,0.0682397699093407,-4.04741099066002,2822,0.396,280.99411,"Unknown","[M+H]+","ion correlated with 2533",0.5,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",126.55,0,749235,24,"Fungal in vs Fungal control","Fungal control","Fungal control enriched - exploratory"
"F1170_mz162.0076_rt0.4",-0.532895158034412,17.0734374129162,-3.107756022231,0.026991914962819,0.0685964617322197,-4.05471052141361,1170,0.401,162.00763,"Unknown","[M+H]+","ion correlated with 717; ion correlated with 3634; ion correlated with 35; ion correlated with 2414",0.286,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",218.43,9116.66666666667,91.1340620772859,24,"Fungal in vs Fungal control","Fungal control","Not selected"
"F2152_mz229.1549_rt0.5",0.542535408901251,18.2459371296854,3.10697832748944,0.0270155228143632,0.0685964617322197,-4.05568043805548,2152,0.497,229.15492,"Unknown","[M+H]+",NA,0.286,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",97.53,1255,1271.53901273885,18,"Fungal in vs Fungal control","Fungal in","Not selected"
"F1573_mz189.1349_rt0.45",0.791992123783464,17.613230732755,3.10290972534452,0.0271394096319052,0.0688340333680724,-4.06075602277806,1573,0.451,189.13486,"Unknown","[M+H]+",NA,0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",663.3,755.333333333333,8355.55795504628,18,"Fungal in vs Fungal control","Fungal in","Not selected"
"F2163_mz230.1027_rt0.88",0.464492697024175,20.1614889801286,3.10148079822384,0.0271830713650811,0.0688435740350764,-4.06253914831749,2163,0.883,230.10275,"Unknown","[M+H]+","ion correlated with 180; ion correlated with 926; similar chromatogram in higher mz_2643",0.536,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",340.8,2290,1912.47664775207,17,"Fungal in vs Fungal control","Fungal in","Not selected"
"F1994_mz217.1551_rt1.04",-0.755308324361175,16.6666145580941,-3.10080244956159,0.0272038263918341,0.0688435740350764,-4.0633857418854,1994,1.037,217.15514,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",20.58,0,207221,20,"Fungal in vs Fungal control","Fungal control","Not selected"
"F1747_mz201.1125_rt1.12",1.08146539157673,14.6313742113639,3.08860320284625,0.0275801405824805,0.069718172741905,-4.07862138114604,1747,1.117,201.11246,"Unknown","[M+H]+","ion correlated with 1020; ion correlated with 4035; ion correlated with 2094; ion correlated with 2128; ion correlated with 4486; ion correlated with 4167; ion correlated with 1764; ion correlated with 3971; ion correlated with 4684; ion correlated with 4647; ion correlated with 4543; ion correlated with 3898; ion correlated with 3143; ion correlated with 3772; ion correlated with 4341; ion correlated with 4388; ion correlated with 4166; ion correlated with 4952",0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",20.67,19791,14.6685529506871,24,"Fungal in vs Fungal control","Fungal in","Fungal in enriched - exploratory"
"F2238_mz236.9052_rt0.41",0.433528412251452,17.6282679913022,3.0873514610572,0.027619083684972,0.0697389543547123,-4.08018582787125,2238,0.413,236.90521,"Unknown","[M+H]+","ion correlated with 2220",0.714,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",197.67,15040,124.025264277641,24,"Fungal in vs Fungal control","Fungal in","Not selected"
