"feature_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_mean","sample_to_blank_ratio","number_detected","comparison","higher_in","result_category","leaf_detected_n","root_detected_n","exudate_detected_n","soil_detected_n","leaf_present","root_present","exudate_present","soil_present","plant_pattern","RT_flag","MSMS_flag","annotation_flag","evidence_tier"
"F2965_mz290.8478_rt0.42",1.09952060671629,16.882402347071,2.40825700948973,0.0616244152594537,0.261197062842822,-4.14682924107367,2965,0.418,290.84775,"Unknown","[M+H]+","ion correlated with 1828; ion correlated with 1657; ion correlated with 1505; ion correlated with 2176; ion correlated with 2202",0.786,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",18719.76,0,6420465,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Very early RT","MS/MS available","Unknown","Tier 4: large effect only"
"F1613_mz192.1597_rt0.67",-2.5136281027243,22.5752404140856,-2.3842330434136,0.0634697755794367,0.263045467140934,-4.17683941430815,1613,0.667,192.15973,"Unknown","[M+H]+",NA,0.857,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",897.99,50527.6666666667,373.831969970842,24,"Exudate vs Soil","Soil","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Early RT","MS/MS available","Unknown","Tier 4: large effect only"
"F121_mz79.0214_rt0.93",-0.701192037396549,23.1744960782447,-2.38725875370707,0.0632340964570555,0.263045467140934,-4.17305743083127,121,0.928,79.02144,"Unknown","[M+H]+",NA,0.143,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3649.46,22151213,14.5980059151611,24,"Exudate vs Soil","Soil","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F228_mz90.9768_rt0.42",-0.498325647787308,19.2473422963397,-2.38751341018573,0.0632143040379457,0.263045467140934,-4.17273915335112,228,0.416,90.97684,"Unknown","[M+H]+","ion correlated with 2310; found in higher mz's MsMs_2310; similar chromatogram in higher mz_615; similar chromatogram in higher mz_648; similar chromatogram in higher mz_1057; similar chromatogram in higher mz_1828; similar chromatogram in higher mz_2148; similar chromatogram in higher mz_2334; similar chromatogram in higher mz_2440; similar chromatogram in higher mz_2516; similar chromatogram in higher mz_2547; similar chromatogram in higher mz_2735; similar chromatogram in higher mz_2764; similar chromatogram in higher mz_2965; similar chromatogram in higher mz_3232; similar chromatogram in higher mz_3417; similar chromatogram in higher mz_3462; similar chromatogram in higher mz_3573; similar chromatogram in higher mz_3589; similar chromatogram in higher mz_3691; similar chromatogram in higher mz_3740; similar chromatogram in higher mz_3960; similar chromatogram in higher mz_4096; similar chromatogram in higher mz_4203; similar chromatogram in higher mz_4287; similar chromatogram in higher mz_4298; similar chromatogram in higher mz_4367; similar chromatogram in higher mz_4405; similar chromatogram in higher mz_4482; similar chromatogram in higher mz_4548; similar chromatogram in higher mz_4601; similar chromatogram in higher mz_4645; similar chromatogram in higher mz_4697; similar chromatogram in higher mz_4737; similar chromatogram in higher mz_4769; similar chromatogram in higher mz_4835; similar chromatogram in higher mz_4886; similar chromatogram in higher mz_1761; similar chromatogram in higher mz_408; similar chromatogram in higher mz_2844; similar chromatogram in higher mz_4046; similar chromatogram in higher mz_2395; similar chromatogram in higher mz_3507; similar chromatogram in higher mz_1275; similar chromatogram in higher mz_4340; similar chromatogram in higher mz_4622; similar chromatogram in higher mz_3231; similar chromatogram in higher mz_4248; similar chromatogram in higher mz_2393",0.679,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",131.83,59068.3333333333,62.0118053361022,22,"Exudate vs Soil","Soil","Not selected",1,3,3,3,FALSE,TRUE,TRUE,TRUE,"Root + Exudate","Very early RT","MS/MS available","Unknown","Tier 5: low priority"
"F2423_mz251.18_rt1.36",0.30317433952224,17.8924875347533,2.39264300730116,0.0628170482862679,0.263045467140934,-4.16632902966008,2423,1.358,251.17998,"Unknown","[M+H]+","ion correlated with 3080; ion correlated with 2648; ion correlated with 2910; ion correlated with 3611",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",61.59,357025.666666667,6.70779306867834,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F1496_mz183.0921_rt1.08",-0.492258243716409,15.7515653184991,-2.35383754535868,0.0658908467185582,0.270191460212786,-4.21486764382109,1496,1.081,183.0921,"Unknown","[M+H]+",NA,0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",171.92,54469.6666666667,73.945285535946,24,"Exudate vs Soil","Soil","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F1554_mz188.0709_rt1.01",0.354840463778657,15.4122515326435,2.34023104198406,0.0670068474370982,0.273957199256101,-4.23191077176785,1554,1.006,188.07086,"Unknown","[M+H]+","ion correlated with 2155; ion correlated with 1810; similar chromatogram in higher mz_4802; similar chromatogram in higher mz_4029; similar chromatogram in higher mz_3460; similar chromatogram in higher mz_4729",0.571,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",6184.02,37676.3333333333,1332.12668093991,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F117_mz79.0214_rt2.48",-0.759286693572503,18.5410176418234,-2.32592027215592,0.0682026802190863,0.275710047261818,-4.24984841743467,117,2.476,79.0214,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",44.35,1603353.66666667,5.72455376893114,24,"Exudate vs Soil","Soil","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F1460_mz181.1225_rt1.75",0.379680578446774,14.4509121085934,2.31609805138758,0.0690367606137217,0.277368665097251,-4.2621669501421,1460,1.754,181.12251,"Unknown","[M+H]+",NA,0.179,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",12.31,23672.6666666667,39.5983019107025,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F120_mz79.0214_rt2.97",-0.649903988747688,18.2569701287547,-2.29766280526292,0.0706320768430806,0.281310512943993,-4.28530202290767,120,2.971,79.02142,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",21.93,1132114.66666667,5.42298740381946,24,"Exudate vs Soil","Soil","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F669_mz126.0551_rt0.49",0.273167158872944,16.9121163578889,2.29054575004449,0.0712585433014722,0.282992381134213,-4.29423829248605,669,0.488,126.05509,"Unknown","[M+H]+","similar chromatogram in higher mz_2630; similar chromatogram in higher mz_2960; similar chromatogram in higher mz_2050; similar chromatogram in higher mz_2885",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",289.11,121919.333333333,66.0222686399042,22,"Exudate vs Soil","Exudate","Not selected",1,3,3,3,FALSE,TRUE,TRUE,TRUE,"Root + Exudate","Very early RT","MS/MS available","Unknown","Tier 5: low priority"
"F3013_mz294.1555_rt1.04",0.316611733687501,14.7816834562576,2.28712695711055,0.0715616003306669,0.283383937309441,-4.29853188600639,3013,1.045,294.15549,"Unknown","[M+H]+","ion correlated with 1436",0.071,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",100.16,38101.6666666667,50.7278930608531,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F1698_mz198.0974_rt0.46",2.3449664790639,14.4098135314832,2.26597950137101,0.0734672748940152,0.287287929467329,-4.3251030242432,1698,0.459,198.0974,"Unknown","[M+H]+",NA,0.536,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3153.77,22741,718.566660803799,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Very early RT","MS/MS available","Unknown","Tier 4: large effect only"
"F1462_mz181.1225_rt7.32",0.925409701853227,10.9321954458972,2.26470505116964,0.0735838491781399,0.287287929467329,-4.32670498783532,1462,7.325,181.12253,"Unknown","[M+H]+","ion correlated with 4851; found in higher mz's MsMs_4854; found in higher mz's MsMs_4851",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3.86,2246.33333333333,118.77588252744,23,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F676_mz127.0391_rt0.47",0.251647916982503,19.0464153346869,2.2577533211286,0.0742232314342197,0.288970221257945,-4.33544444313561,676,0.473,127.03914,"Unknown","[M+H]+","found in higher mz's MsMs_1438; found in higher mz's MsMs_3782",0.643,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",432.2,781006.666666667,6.45575096787355,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Very early RT","MS/MS available","Unknown","Tier 5: low priority"
"F1298_mz170.0813_rt0.75",0.807079108997592,12.7385381725854,2.24324767598048,0.0755766581552176,0.290974804991221,-4.35368685436344,1298,0.75,170.0813,"Unknown","[M+H]+","similar chromatogram in higher mz_2446; similar chromatogram in higher mz_4568",0.536,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",405.48,14144.6666666667,282.545184626623,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F1062_mz153.0408_rt0.75",-0.749860870950549,14.8657820353777,-2.22991660823382,0.0768438357930227,0.293403736664268,-4.37045924952054,1062,0.749,153.04083,"Unknown","[M+H]+","similar chromatogram in higher mz_3448",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",157.68,14715,459.11518075564,19,"Exudate vs Soil","Soil","Not selected",1,0,3,3,FALSE,FALSE,TRUE,TRUE,"Exudate only","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F3335_mz318.1819_rt1.09",0.870528831438047,12.3012485297702,2.21929500956285,0.0778697468767941,0.294883795549827,-4.38382721225768,3335,1.091,318.18188,"Unknown","[M+H]+","ion correlated with 4022; ion correlated with 3786; ion correlated with 3587; ion correlated with 3129; ion correlated with 3160; ion correlated with 2526; ion correlated with 2908; ion correlated with 2633; ion correlated with 3603; ion correlated with 3569; ion correlated with 2190; ion correlated with 2499; ion correlated with 807",0.286,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3338.87,2879.33333333333,317.937507232959,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F518_mz116.0708_rt0.73",0.265930419618284,16.5722623640206,2.21021784080233,0.0787580976614265,0.297435213511545,-4.39525428885315,518,0.733,116.07078,"Unknown","[M+H]+","ion correlated with 2363; ion correlated with 817; ion correlated with 2371; ion correlated with 2730",0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",96.91,136756.333333333,38.164234946572,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F2144_mz228.2327_rt4.53",0.485282773342236,14.0457952826371,2.18834357195866,0.0809436446052581,0.302393238336625,-4.42280101556149,2144,4.526,228.23265,"Unknown","[M+H]+",NA,0.286,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",46.64,20057,33.1226941868581,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F519_mz116.0708_rt0.48",0.625716752966044,17.2234728090658,2.1666729361688,0.0831727475978183,0.305050644207163,-4.4501024164195,519,0.481,116.07079,"Unknown","[M+H]+","found in higher mz's MsMs_2176",0.643,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",2474.98,142517.666666667,1617.08894975161,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Very early RT","MS/MS available","Unknown","Tier 5: low priority"
"F2735_mz274.8739_rt0.42",0.82154417997727,18.7634257034562,2.15464947172598,0.0844376310671565,0.307975149102839,-4.4652536907916,2735,0.417,274.87387,"Unknown","[M+H]+",NA,0.857,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",5650.38,0,2075143,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Very early RT","MS/MS available","Unknown","Tier 5: low priority"
"F2130_mz227.1757_rt1.28",0.59782345267042,11.0473080200925,2.12467711940923,0.0876806042623881,0.315499536074574,-4.50303073306717,2130,1.279,227.17575,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",43.59,588,453.174872665535,21,"Exudate vs Soil","Exudate","Not selected",2,1,3,3,TRUE,FALSE,TRUE,TRUE,"Leaf + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F1440_mz180.0868_rt0.56",-0.509076785448755,16.475617593444,-2.11879794537552,0.0883320883309062,0.315499536074574,-4.5104415955829,1440,0.565,180.08685,"Unknown","[M+H]+","ion correlated with 1185; ion correlated with 1699",0.393,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",187.63,88954,38.3981001630038,24,"Exudate vs Soil","Soil","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F584_mz120.081_rt1.11",0.32643049430193,14.5478141976016,2.12482849483869,0.0876638974369166,0.315499536074574,-4.50283992209984,584,1.108,120.08097,"Unknown","[M+H]+","ion correlated with 183; ion correlated with 2806; found in higher mz's MsMs_1233; found in higher mz's MsMs_2775",0.179,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",398.2,22686.6666666667,179.522383673949,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F547_mz118.0863_rt0.51",0.244837140751163,22.6629608047544,2.10488813816198,0.0898939704605804,0.317839395557052,-4.52797560873906,547,0.512,118.08634,"Unknown","[M+H]+","ion correlated with 552; found in higher mz's MsMs_2372",0.143,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",463.22,5041950,103.441373587328,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F1583_mz190.1077_rt0.92",-0.954248883480908,13.1298777752651,-2.0963117906875,0.0908715234185463,0.318050331964912,-4.53878646382018,1583,0.918,190.10768,"Unknown","[M+H]+","ion correlated with 1911; ion correlated with 1287; ion correlated with 1043",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",534.85,12889.3333333333,210.142277158594,21,"Exudate vs Soil","Soil","Not selected",3,0,3,3,TRUE,FALSE,TRUE,TRUE,"Leaf + Exudate","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F2814_mz280.1395_rt0.5",0.855191856198763,13.1948228548617,2.1001570179277,0.0904318517152865,0.318050331964912,-4.53393941306268,2814,0.503,280.13953,"Unknown","[M+H]+","ion correlated with 2215; ion correlated with 2435",0.393,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",458.34,20472.3333333333,907.467909475741,19,"Exudate vs Soil","Exudate","Not selected",0,1,3,3,FALSE,FALSE,TRUE,TRUE,"Exudate only","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F3618_mz346.01_rt0.49",-0.304093163864247,21.3625848744545,-2.05337467669823,0.0959372621002012,0.328318630298466,-4.59290215232351,3618,0.494,346.00998,"Unknown","[M+H]+",NA,0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",20359.32,0,3583379,8,"Exudate vs Soil","Soil","Not selected",0,2,3,3,FALSE,TRUE,TRUE,TRUE,"Root + Exudate","Very early RT","MS/MS available","Unknown","Tier 5: low priority"
"F64_mz72.081_rt0.39",-0.905376917407264,15.1441464062833,-2.04739017074224,0.096666611878978,0.328603309341861,-4.6004426868569,64,0.393,72.08096,"Unknown","[M+H]+","found in higher mz's MsMs_2420",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",198.43,59794.3333333333,135.058265416476,24,"Exudate vs Soil","Soil","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Very early RT","MS/MS available","Unknown","Tier 5: low priority"
"F1049_mz152.0568_rt0.88",0.284043859808428,18.2969769941054,2.05018530696552,0.0963252366701356,0.328603309341861,-4.59692087286168,1049,0.879,152.05684,"Unknown","[M+H]+","ion correlated with 2856; ion correlated with 1569; ion correlated with 924; found in higher mz's MsMs_2856; similar chromatogram in higher mz_4744; similar chromatogram in higher mz_4791; similar chromatogram in higher mz_4846; similar chromatogram in higher mz_4883; similar chromatogram in higher mz_4316",0.393,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",286.07,289834,22.1681370434903,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F2381_mz247.1696_rt2.08",0.27693055510737,17.2387539192686,2.04685833396645,0.0967317101092923,0.328603309341861,-4.60111277285167,2381,2.077,247.16963,"Unknown","[M+H]+","ion correlated with 3520; ion correlated with 1751; ion correlated with 2674; ion correlated with 2950; ion correlated with 3323; ion correlated with 3503; ion correlated with 3746; ion correlated with 5004; ion correlated with 5012; ion correlated with 3703; ion correlated with 3079",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",119.54,162984,68.9884713317176,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F2435_mz252.1081_rt0.46",0.398378898292871,13.3263967771272,2.03968098417974,0.0976147605661608,0.329985507669997,-4.61015527507574,2435,0.458,252.10809,"Unknown","[M+H]+","ion correlated with 2215; ion correlated with 2814",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",634.51,72008,227.451693538308,23,"Exudate vs Soil","Exudate","Not selected",2,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Very early RT","MS/MS available","Unknown","Tier 5: low priority"
"F2114_mz227.103_rt0.96",0.821256077226318,12.7706462628882,2.0317856535841,0.0985959414463901,0.332491422979797,-4.62010099331813,2114,0.957,227.10303,"Unknown","[M+H]+","ion correlated with 1120",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1044.2,199.333333333333,76432.1281198003,22,"Exudate vs Soil","Exudate","Not selected",3,1,3,3,TRUE,FALSE,TRUE,TRUE,"Leaf + Exudate","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F1077_mz154.1228_rt0.86",0.227930238217591,16.2388677717759,2.01616025335804,0.100568417557206,0.337500791124181,-4.63977945615875,1077,0.863,154.12282,"Unknown","[M+H]+","ion correlated with 1075",0.143,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",28138.63,83837,7322.56782127436,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F1666_mz195.1382_rt1.44",0.350735514945382,14.6245411044937,2.01031590844068,0.101316777177458,0.338373622091464,-4.64713791197535,1666,1.442,195.1382,"Unknown","[M+H]+","ion correlated with 1919; ion correlated with 3027",0.143,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",49.63,22228,31.9022898016105,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F631_mz124.0394_rt0.67",0.265791992455167,17.3123561190846,2.00788546576602,0.101629707678106,0.338471495531725,-4.65019769171011,631,0.671,124.03944,"Unknown","[M+H]+","ion correlated with 60; ion correlated with 726; ion correlated with 967; ion correlated with 622; ion correlated with 775",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",275.94,166114,93.0290702224363,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F820_mz137.06_rt1.15",0.348828166945427,13.5272858181974,1.99908630507209,0.102771131884211,0.34076743730028,-4.66127360656095,820,1.154,137.05997,"Unknown","[M+H]+","ion correlated with 3463; ion correlated with 4722; ion correlated with 4603; ion correlated with 3140; ion correlated with 4639; ion correlated with 4719; ion correlated with 4929; ion correlated with 4590; ion correlated with 4743; ion correlated with 4895; found in higher mz's MsMs_4750; found in higher mz's MsMs_4719; found in higher mz's MsMs_4684; similar chromatogram in higher mz_4761",0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",162.98,11833.3333333333,283.836098357885,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F2053_mz222.1129_rt1.18",0.38810610035141,14.4257429488375,1.98873645870361,0.10413090138924,0.341282331004829,-4.67429778975508,2053,1.179,222.11288,"Unknown","[M+H]+",NA,0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",453.87,21574.3333333333,150.442820504898,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F1048_mz152.0568_rt0.48",0.291106350079231,18.1267591018083,1.98079903498557,0.105186461508659,0.343840650120286,-4.68428328437599,1048,0.484,152.05682,"Unknown","[M+H]+",NA,0.286,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",107.64,521345,5.46643687685338,22,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Very early RT","MS/MS available","Unknown","Tier 5: low priority"
"F4878_mz610.6256_rt7.6",0.31242740818623,14.9008211730821,1.97724407357924,0.105662836932981,0.344585157621438,-4.68875464910404,4878,7.598,610.62555,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",18.26,20598.3333333333,15.8654649017768,22,"Exudate vs Soil","Exudate","Not selected",2,2,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F1285_mz169.095_rt0.41",6.24385717812111,10.0110794917062,1.95742273385988,0.108360536468574,0.345687723817531,-4.71367477000682,1285,0.412,169.09497,"Unknown","[M+H]+","ion correlated with 1831; ion correlated with 1304; ion correlated with 4409",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",235.19,54434.6666666667,49.3990275983271,22,"Exudate vs Soil","Exudate","Not selected",2,3,3,2,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Very early RT","MS/MS available","Unknown","Tier 4: large effect only"
"F109_mz79.0213_rt0.52",-0.742637020318789,22.693231885721,-1.95985707418828,0.108025388891974,0.345687723817531,-4.71061526817377,109,0.517,79.02129,"Unknown","[M+H]+","ion correlated with 111; found in higher mz's MsMs_1135; found in higher mz's MsMs_1108",0.5,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",43539.84,29560208.6666667,51.8656262011854,24,"Exudate vs Soil","Soil","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F2419_mz251.1508_rt0.91",0.322925314354609,14.6786145257415,1.96012660541167,0.107988347662554,0.345687723817531,-4.71027650009862,2419,0.913,251.1508,"Unknown","[M+H]+","ion correlated with 593; ion correlated with 2142",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",96.36,15010.3333333333,149.570990806946,20,"Exudate vs Soil","Exudate","Not selected",0,2,3,3,FALSE,TRUE,TRUE,TRUE,"Root + Exudate","Early RT","MS/MS available","Unknown","Tier 5: low priority"
"F1076_mz154.1228_rt1.54",0.278737872873458,15.5523120244237,1.97029939038703,0.106599953138068,0.345687723817531,-4.69748790251826,1076,1.539,154.12279,"Unknown","[M+H]+","ion correlated with 5127",0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",28.04,51217.3333333333,69.0817675962383,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","RT >= 1 min","MS/MS available","Unknown","Tier 5: low priority"
"F1231_mz166.0864_rt0.95",0.242621497736948,18.1870914525322,1.95656714628562,0.108478586472829,0.345687723817531,-4.71475000767855,1231,0.952,166.08643,"Unknown","[M+H]+","ion correlated with 762; similar chromatogram in higher mz_2114; similar chromatogram in higher mz_4435",0.964,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",21733.08,296004.666666667,1864.25577325659,24,"Exudate vs Soil","Exudate","Not selected",3,3,3,3,TRUE,TRUE,TRUE,TRUE,"Leaf + Root + Exudate","Early RT","MS/MS available","Unknown","Tier 5: low priority"
