"feature_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_mean","sample_to_blank_ratio","number_detected","comparison","higher_in","result_category"
"F2894_mz286.2747_rt2.15",4.84761792378006,15.8764763000006,11.4995433879803,8.68524408416164e-05,0.0170765260608594,2.35321443789708,2894,2.147,286.27472,"Unknown","[M+H]+",NA,0.143,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",70.74,905.333333333333,361.663847002574,10,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - FDR supported"
"F3649_mz348.0709_rt0.74",-1.66861118664958,19.889178944777,-9.76626948959583,0.000190852824085437,0.0333765150734139,1.54458194137365,3649,0.735,348.07089,"Unknown","[M+H]+",NA,0.321,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",7843.3,0,2167593,12,"Fungal out vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F4442_mz455.2353_rt0.43",-2.40573103120411,16.1313116775944,-9.71346438249463,0.000195871567332241,0.0333765150734139,1.51737981460585,4442,0.434,455.23526,"Unknown","[M+H]+",NA,0.143,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",82.61,0,206788,11,"Fungal out vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F1208_mz164.1073_rt1.35",1.59901400640286,16.8262669218125,9.349898868287,0.00023503812478387,0.0361982878305616,1.32547791616741,1208,1.351,164.1073,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",136.43,519.333333333333,383.386931454196,19,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - FDR supported"
"F2143_mz228.1963_rt1.68",1.82811845701875,16.9669136986148,9.30289944457618,0.000240755435492781,0.0361982878305616,1.30006658762157,2143,1.682,228.19626,"Unknown","[M+H]+",NA,0.143,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",39.13,26842,9.41869388667437,24,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - FDR supported"
"F587_mz120.5276_rt0.94",1.99588187110702,14.6096381028793,9.00167739415631,0.000281597274414148,0.039986812966809,1.13378976700905,587,0.942,120.52758,"Unknown","[M+H]+",NA,0.071,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",59.01,6609,39.7320726172466,24,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - FDR supported"
"F4027_mz386.1668_rt0.45",-2.0755649561705,17.6172959886991,-8.78579023509754,0.000315992115449208,0.042435279402652,1.01086574959773,4027,0.451,386.16678,"Unknown","[M+H]+","ion correlated with 4613; ion correlated with 4452; ion correlated with 4392",0.143,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",289.72,860.666666666667,684.15087040619,10,"Fungal out vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
"F5018_mz694.4968_rt8.98",0.981771729456238,17.3451989393795,8.57189075933309,0.000355109419008016,0.042435279402652,0.88585030629222,5018,8.982,694.49677,"Unknown","[M+H]+",NA,0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",102.94,122981.666666667,5.97212615327905,24,"Fungal out vs Fungal control","Fungal out","Not selected"
"F4577_mz487.1796_rt0.66",0.909599061619675,19.7061066926785,8.5637478622199,0.000356708920922381,0.042435279402652,0.881026090132877,4577,0.657,487.17957,"Unknown","[M+H]+",NA,0.321,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",13013.76,0,1069468,10,"Fungal out vs Fungal control","Fungal out","Not selected"
"F3397_mz324.0594_rt0.67",-1.35183363284817,18.0922029941369,-8.413223864705,0.00038787692953443,0.042435279402652,0.790970957171045,3397,0.67,324.05942,"Unknown","[M+H]+",NA,0.357,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",375.2,0,643146,11,"Fungal out vs Fungal control","Fungal control","Fungal control enriched - FDR supported"
