"feature_name","group_1","group_2","group_1_mean","group_2_mean","log2_fold_change","group_1_sd","group_2_sd","p_value","adjusted_p_value","fold_change","direction","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","MS/MS assigned","Formula","Ontology","Total score","S/N average","sample_to_blank_ratio","number_detected"
"F1208_mz164.1073_rt1.35","Leaf","Root",8.64257395513335,12.9533689400531,-4.31079498491971,0.23461852805122,0.489091615654183,0.00103290394273675,0.00629371931457528,0.0503873367835529,"Higher in Root",1208,1.351,164.1073,"Unknown","[M+H]+",NA,FALSE,"null","null","null",136.43,383.386931454196,19
"F3826_mz364.2849_rt2.82","Leaf","Root",17.1638363130018,11.9592788043709,5.20455750863097,0.269243960071119,0.57751090030736,0.00103336450354467,0.00629371931457528,36.874651477941,"Higher in Leaf",3826,2.821,364.28488,"Unknown","[M+H]+","ion correlated with 3394; ion correlated with 2673; ion correlated with 2709; ion correlated with 3354; ion correlated with 3525; ion correlated with 3576; ion correlated with 3681; ion correlated with 3993",FALSE,"null","null","null",54.08,358898,4
"F4029_mz386.2025_rt0.99","Leaf","Root",17.870153878034,12.6901363617979,5.1800175162361,0.326026531606928,0.0519082944706706,0.00103453302962434,0.00629371931457528,36.2527244830728,"Higher in Leaf",4029,0.986,386.20251,"Unknown","[M+H]+","ion correlated with 2902; ion correlated with 1929; ion correlated with 1904; ion correlated with 3955; ion correlated with 1654; ion correlated with 4201; ion correlated with 1405; ion correlated with 3171; ion correlated with 3624; ion correlated with 792; ion correlated with 3937; ion correlated with 4207; ion correlated with 3309; ion correlated with 4550; ion correlated with 4658",FALSE,"null","null","null",6636.82,802099,9
"F5080_mz738.4789_rt6.43","Leaf","Root",17.6567817442098,18.9113278997427,-1.25454615553291,0.126286667478707,0.0519160371728633,0.00103625834876096,0.00629371931457528,0.419125395488964,"Higher in Root",5080,6.427,738.47894,"Unknown","[M+H]+","ion correlated with 4935; ion correlated with 4893; ion correlated with 5098",TRUE,"null","null","null",39.27,553108,3
"F2932_mz288.2452_rt6.25","Leaf","Root",15.6233550689979,18.128100584838,-2.50474551584011,0.290118664857936,0.373937026847093,0.00103710285043031,0.00629371931457528,0.176196171771555,"Higher in Root",2932,6.248,288.24515,"Unknown","[M+H]+",NA,FALSE,"null","null","null",4.21,161128,8
"F2119_mz227.1281_rt1.66","Leaf","Root",16.0680776890568,13.3715798585388,2.69649783051803,0.23706764410519,0.374768765532436,0.00106125502266046,0.00629371931457528,6.48226423692209,"Higher in Leaf",2119,1.657,227.12814,"Unknown","[M+H]+","ion correlated with 4748; ion correlated with 3469; ion correlated with 2185; ion correlated with 2279; ion correlated with 4161; ion correlated with 2023; ion correlated with 1898; ion correlated with 3884; ion correlated with 3747; ion correlated with 4992; ion correlated with 3671; ion correlated with 3320; ion correlated with 3704; ion correlated with 4982; ion correlated with 2951; ion correlated with 3353; ion correlated with 2677; ion correlated with 3109; ion correlated with 3259; ion correlated with 3612; ion correlated with 4145; ion correlated with 3001; ion correlated with 2561",FALSE,"null","null","null",18.32,54.7044912923923,24
"F4013_mz384.2387_rt1.47","Leaf","Root",17.7073622665396,11.3323440400508,6.37501822648886,0.392188814300893,0.0518960287793491,0.00106297753411809,0.00629371931457528,82.998780067696,"Higher in Leaf",4013,1.467,384.23868,"Unknown","[M+H]+","ion correlated with 3078",TRUE,"null","null","null",39.17,571656,6
"F1583_mz190.1077_rt0.92","Leaf","Root",15.3101493201218,11.8917932481708,3.41835607195095,0.239154468050501,0.0519024940686656,0.00106381402946608,0.00629371931457528,10.6912310071173,"Higher in Leaf",1583,0.918,190.10768,"Unknown","[M+H]+","ion correlated with 1911; ion correlated with 1287; ion correlated with 1043",TRUE,"null","null","null",534.85,210.142277158594,21
"F3104_mz301.1802_rt4.89","Leaf","Root",16.2452940813085,11.8738543159669,4.37143976534158,0.334743097073626,0.577502820205648,0.00107222175951402,0.00629371931457528,20.6982912454319,"Higher in Leaf",3104,4.893,301.18021,"Unknown","[M+H]+","ion correlated with 4418; ion correlated with 4462; ion correlated with 4525; ion correlated with 4195",FALSE,"null","null","null",5.25,252093,4
"F951_mz145.0497_rt0.78","Leaf","Root",20.1472636102747,18.3784819818947,1.76878162838003,0.218925875020394,0.115637600227851,0.00107385050201748,0.00629371931457528,3.40766054524566,"Higher in Leaf",951,0.778,145.04974,"Unknown","[M+H]+","ion correlated with 673; similar chromatogram in higher mz_2487; similar chromatogram in higher mz_2555; found in higher mz's MsMs_2555; similar chromatogram in higher mz_2265; similar chromatogram in higher mz_2770",TRUE,"null","null","null",14.5,15.0619105245709,24
"F4660_mz515.2449_rt1.34","Leaf","Root",23.3945592712238,24.971783659199,-1.57722438797513,0.230221143574135,0.226840794593456,0.0010743940244845,0.00629371931457528,0.335126020387025,"Higher in Root",4660,1.342,515.24487,"Unknown","[M+H]+","ion correlated with 2512",TRUE,"null","null","null",323969,26317981,22
"F2383_mz247.2062_rt4.47","Leaf","Root",16.490068166621,11.7579612805054,4.73210688611556,0.359067140304186,0.623602316679993,0.00107889196608227,0.00629371931457528,26.5770097304075,"Higher in Leaf",2383,4.47,247.20619,"Unknown","[M+H]+","ion correlated with 1465; ion correlated with 3519; ion correlated with 4196",FALSE,"null","null","null",4.16,267695,4
"F2876_mz285.2216_rt5.78","Leaf","Root",15.2466185971894,17.8038258668728,-2.55720726968333,0.381928109818743,0.280261198762533,0.00108844681719136,0.00629371931457528,0.169904118632493,"Higher in Root",2876,5.779,285.22162,"Unknown","[M+H]+","ion correlated with 4420; ion correlated with 796; ion correlated with 595; ion correlated with 3908; ion correlated with 4091; ion correlated with 1369; ion correlated with 4504; ion correlated with 1025; ion correlated with 4273; ion correlated with 5067; ion correlated with 4359; ion correlated with 3316; ion correlated with 3749; ion correlated with 1963; ion correlated with 3775; ion correlated with 4997; ion correlated with 2473",TRUE,"null","null","null",13.01,138013,6
"F3775_mz359.2194_rt5.8","Leaf","Root",16.2231512572194,19.0698439327516,-2.84669267553214,0.349338352792681,0.18103104434757,0.00109202947919581,0.00629371931457528,0.13901450455683,"Higher in Root",3775,5.797,359.21939,"Unknown","[M+H]+","ion correlated with 150; ion correlated with 4359; ion correlated with 627; ion correlated with 4389; ion correlated with 3788; ion correlated with 3577; ion correlated with 3357",FALSE,"null","null","null",50.66,278091,6
"F726_mz130.0977_rt0.66","Leaf","Root",16.021621629344,21.6254223168218,-5.60380068747784,0.794260666978133,0.506652789353949,0.00111515898779846,0.00629371931457528,0.020563067605037,"Higher in Root",726,0.662,130.09767,"Unknown","[M+2H]2+","ion correlated with 631",TRUE,"null","null","null",514.61,4531.3711759753,18
"F2318_mz243.2113_rt2.08","Leaf","Root",18.6951461234172,11.3798718614051,7.31527426201215,0.155956461096605,0.577445432778768,0.00111995079329773,0.00629371931457528,159.263765413907,"Higher in Leaf",2318,2.077,243.21127,"Unknown","[M+H]+","ion correlated with 742; ion correlated with 1018; ion correlated with 2447; ion correlated with 2674; ion correlated with 2950; ion correlated with 3503; ion correlated with 3907; ion correlated with 3941; ion correlated with 5004; ion correlated with 5012; ion correlated with 5039; ion correlated with 4118; ion correlated with 3851; ion correlated with 3979",FALSE,"null","null","null",31.25,1270170,4
"F1350_mz173.1327_rt4.69","Leaf","Root",15.8537212102344,17.5970890012768,-1.74336779104243,0.198129843658178,0.0917822041918755,0.00112023835600005,0.00629371931457528,0.2986716501513,"Higher in Root",1350,4.692,173.13271,"Unknown","[M+H]+","ion correlated with 2470; ion correlated with 4357",FALSE,"null","null","null",7.91,328.618064516129,12
"F5156_mz794.5053_rt6.35","Leaf","Root",15.4296124844189,11.6157812260848,3.81383125833406,0.432747975022062,0.577475290786277,0.00112026148487085,0.00629371931457528,14.0629880317948,"Higher in Leaf",5156,6.347,794.50531,"Unknown","[M+H]+","ion correlated with 5164",FALSE,"null","null","null",14.42,140899,4
"F1465_mz181.1225_rt4.46","Leaf","Root",16.7558034563221,13.6352198065694,3.12058364975265,0.473798853544514,0.359082595497984,0.00112075938896751,0.00629371931457528,8.69739676549337,"Higher in Leaf",1465,4.456,181.12254,"Unknown","[M+H]+","ion correlated with 2383",FALSE,"null","null","null",4.7,77.4011964107677,22
"F1519_mz185.0713_rt1.15","Leaf","Root",11.0099689907321,17.6323517162618,-6.62238272552969,0.80787278526988,0.410431711443039,0.0011210630976961,0.00629371931457528,0.0101499559359468,"Higher in Root",1519,1.146,185.0713,"Unknown","[M+H]+","ion correlated with 2418; ion correlated with 523",TRUE,"null","null","null",210.27,25.8002858186944,22
"F1306_mz171.0655_rt1.1","Leaf","Root",12.360108196135,17.1046735278666,-4.7445653317316,0.444768758499581,0.15877503538864,0.00112618817915524,0.00629371931457528,0.037302979257298,"Higher in Root",1306,1.1,171.06552,"Unknown","[M+H]+","ion correlated with 885",TRUE,"null","null","null",608.99,660.638368966842,24
