"feature_name","old_control_logFC","old_control_p","old_control_FDR","new_control_logFC","new_control_p","new_control_FDR","old_new_logFC","old_new_p","old_new_FDR","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_mean","sample_to_blank_ratio","number_detected","RT_flag","MSMS_flag","annotation_flag","old_significant","new_significant","age_significant","same_direction","fungal_age_category"
"F437_mz110.0602_rt0.69",0.566080327388469,0.152459209398989,0.271139843248449,-0.860054409764326,0.0352347204904822,0.0828837466460047,1.59225196956414,0.00379273270681438,0.0423178274298365,437,0.694,110.06021,"Unknown","[M+H]+","similar chromatogram in higher mz_622; similar chromatogram in higher mz_775; similar chromatogram in higher mz_790; similar chromatogram in higher mz_1031; similar chromatogram in higher mz_2454; similar chromatogram in higher mz_2886; similar chromatogram in higher mz_2888; similar chromatogram in higher mz_4592",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",81.6,120898.666666667,53.0821397357037,24,"Early RT","MS/MS available","Unknown",FALSE,FALSE,TRUE,FALSE,"Age-sensitive fungal effect"
"F2994_mz293.1614_rt0.98",-1.63006537214799,0.0150084748237186,0.0797936310996672,0.563499141676657,0.0100858740145558,0.0338182186307853,-2.02744540103625,0.00381618903944951,0.0423493843134586,2994,0.975,293.16138,"Unknown","[M+H]+","ion correlated with 1273; ion correlated with 2802; ion correlated with 2829; ion correlated with 3902; ion correlated with 3743; ion correlated with 2444; ion correlated with 2926; ion correlated with 2620; ion correlated with 1374",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",126.88,6375.66666666667,237.966806063774,21,"Early RT","MS/MS available","Unknown",FALSE,TRUE,TRUE,FALSE,"Age-sensitive fungal effect"
"F1135_mz159.031_rt0.52",0.583286238028742,0.13487754205356,0.251882422155989,2.71182845066001,2.83766024907498e-05,0.00297373099685525,-1.96242464878514,0.00384146064901471,0.0424006382388559,1135,0.518,159.03096,"Unknown","[M+H]+",NA,0.643,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1111.42,26562,553.827015020894,18,"Early RT","MS/MS available","Unknown",FALSE,TRUE,TRUE,TRUE,"Age-sensitive fungal effect"
"F2486_mz256.1184_rt1.08",3.34516240469613,0.00390444911340255,0.0664470881897342,-0.161913069908627,0.48132680741222,0.559739678701711,3.67317604409429,0.00393393663021787,0.042793333866216,2486,1.084,256.11844,"Unknown","[M+H]+","ion correlated with 1606; ion correlated with 2587; ion correlated with 2253; ion correlated with 2101; ion correlated with 2418; ion correlated with 523",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",157.19,0,904366,13,"RT >= 1 min","MS/MS available","Unknown",FALSE,FALSE,TRUE,FALSE,"Age-sensitive fungal effect"
"F2153_mz229.1551_rt0.9",1.47245541542136,0.00913276892149329,0.0732235077133154,-0.355001028103942,0.173668501638785,0.276845153595535,1.99357166757228,0.004002104287537,0.042793333866216,2153,0.901,229.15508,"Unknown","[M+H]+",NA,0.286,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",138.59,1223.33333333333,2280.52845085761,18,"Early RT","MS/MS available","Unknown",FALSE,FALSE,TRUE,FALSE,"Age-sensitive fungal effect"
"F121_mz79.0214_rt0.93",0.487051785994244,0.189976136201591,0.306365211827584,2.6331777614324,7.02962585763415e-05,0.0036322217682968,-1.98000843348804,0.00394984776089312,0.042793333866216,121,0.928,79.02144,"Unknown","[M+H]+",NA,0.143,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3649.46,22151213,14.5980059151611,24,"Early RT","MS/MS available","Unknown",FALSE,TRUE,TRUE,TRUE,"Age-sensitive fungal effect"
"F2042_mz221.1862_rt0.45",1.77725864376427,0.0108272054436614,0.0741060510462375,-0.500525954996515,0.00713547174102013,0.0271770484095901,2.44390190472061,0.00407993332679947,0.04339949803067,2042,0.447,221.18622,"Unknown","[M+H]+",NA,0.643,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",466.95,2040.33333333333,9679.00669497061,18,"Very early RT","MS/MS available","Unknown",FALSE,TRUE,TRUE,FALSE,"Age-sensitive fungal effect"
"F2814_mz280.1395_rt0.5",1.58933250121175,0.151239346995582,0.269913022111666,-2.57488997224424,0.00887669109115293,0.0313864311166934,4.33033891138966,0.00421421292980587,0.0440741060054371,2814,0.503,280.13953,"Unknown","[M+H]+","ion correlated with 2215; ion correlated with 2435",0.393,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",458.34,20472.3333333333,907.467909475741,19,"Early RT","MS/MS available","Unknown",FALSE,TRUE,TRUE,FALSE,"Age-sensitive fungal effect"
"F379_mz105.0701_rt1.26",2.90273217143193,0.00188442992110923,0.0602291073558713,0.343708981804318,0.11915685671828,0.208386798729196,2.72510764398058,0.00435935856961754,0.0444175862903895,379,1.256,105.07012,"Unknown","[M+H]+","ion correlated with 1003; ion correlated with 1754; ion correlated with 2021; ion correlated with 3568; ion correlated with 1272; ion correlated with 1996; similar chromatogram in higher mz_1207; found in higher mz's MsMs_1207",0.071,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",34.38,1761.66666666667,124.631051437216,20,"RT >= 1 min","MS/MS available","Unknown",FALSE,FALSE,TRUE,TRUE,"Age-sensitive fungal effect"
"F2253_mz238.1079_rt1.08",4.11524334218975,0.00278097536773238,0.0631003310938478,0.3208535989855,0.0750137602369922,0.146738124033903,3.96049552262047,0.00441848530378109,0.0444175862903895,2253,1.084,238.10786,"Unknown","[M+H]+","ion correlated with 1578; ion correlated with 1606; ion correlated with 2587; ion correlated with 1306; ion correlated with 2418; ion correlated with 523",0.071,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",250.05,796,2467.11543287327,14,"RT >= 1 min","MS/MS available","Unknown",FALSE,FALSE,TRUE,TRUE,"Age-sensitive fungal effect"
"F1889_mz211.0869_rt1.82",-1.34438898029929,0.00445755460709863,0.0664470881897342,-0.0107548140073407,0.959408278706606,0.973561373564594,-1.16751558894218,0.00452180980744832,0.0444175862903895,1889,1.816,211.08687,"Unknown","[M+H]+",NA,0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",196.53,6165,251.086279597794,24,"RT >= 1 min","MS/MS available","Unknown",FALSE,FALSE,TRUE,TRUE,"Age-sensitive fungal effect"
"F2181_mz231.1133_rt1.06",0.47511389900593,0.0995988970537974,0.212874356229336,-0.645888576082591,0.00326406282828886,0.0163954226193485,1.28711962900551,0.00443686085273792,0.0444175862903895,2181,1.061,231.11334,"Unknown","[M+H]+","ion correlated with 966; ion correlated with 1981; ion correlated with 1691",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",299.08,1353.33333333333,2093.84125030765,24,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,TRUE,FALSE,"Age-sensitive fungal effect"
"F1122_mz158.0925_rt0.77",0.381174283123526,0.143344039824073,0.261243073382186,-0.78965829028685,0.016881785636585,0.0480823756525068,1.3369500647761,0.00449018482306894,0.0444175862903895,1122,0.773,158.09254,"Unknown","[M+H]+","similar chromatogram in higher mz_2523; similar chromatogram in higher mz_4233",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1581.14,5809,5567.67005163511,17,"Early RT","MS/MS available","Unknown",FALSE,TRUE,TRUE,FALSE,"Age-sensitive fungal effect"
"F140_mz81.0172_rt0.93",0.584174400534776,0.15478477986209,0.272464441820856,2.80290474365551,9.68014655981346e-05,0.00374086832920911,-2.05261277516448,0.00459543468179924,0.0449258447701611,140,0.929,81.0172,"Unknown","[M+H]+","found in higher mz's MsMs_4588",0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",216.96,1014418,16.8424201439445,24,"Early RT","MS/MS available","Unknown",FALSE,TRUE,TRUE,TRUE,"Age-sensitive fungal effect"
"F3428_mz328.1397_rt0.94",2.70373324519395,0.0689533105849773,0.167331616809961,-2.15537946574296,0.0256235486941583,0.066432531008422,5.02522944377426,0.00471431242184884,0.045438889211529,3428,0.942,328.13974,"Unknown","[M+H]+","ion correlated with 2761",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",3411.87,0,46910673,15,"Early RT","MS/MS available","Unknown",FALSE,FALSE,TRUE,FALSE,"Age-sensitive fungal effect"
"F2833_mz282.1189_rt0.47",1.58721662293308,0.0949209963248558,0.20699076904501,-1.00183356014971,0.173390833817164,0.276723648395487,2.75516698774738,0.00484142931125458,0.045803937216616,2833,0.466,282.11887,"Unknown","[M+H]+","ion correlated with 2215; ion correlated with 2435; ion correlated with 2814; ion correlated with 2721",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",532.66,3647,2081.35334429825,21,"Very early RT","MS/MS available","Unknown",FALSE,FALSE,TRUE,FALSE,"Age-sensitive fungal effect"
"F3221_mz310.1138_rt0.47",1.58112600815832,0.161264062313996,0.278045712302778,-2.3232207610566,0.0378161893076528,0.0880438458752533,4.0704587763902,0.00483389087467139,0.045803937216616,3221,0.467,310.11377,"Unknown","[M+H]+","ion correlated with 3541; ion correlated with 3021; ion correlated with 2409; ion correlated with 2026; ion correlated with 3032; ion correlated with 2588; ion correlated with 3427; ion correlated with 2572",0.286,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",341.2,0,2990509,17,"Very early RT","MS/MS available","Unknown",FALSE,FALSE,TRUE,FALSE,"Age-sensitive fungal effect"
"F2790_mz278.1239_rt0.49",1.37072409564781,0.030516017680295,0.106688511735885,-0.850467312784718,0.0154784872729725,0.0452785645742882,2.38730861533627,0.00495255428928109,0.0462607178101955,2790,0.488,278.12387,"Unknown","[M+H]+","ion correlated with 873; ion correlated with 2042; ion correlated with 2814",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1161.45,0,11255706,14,"Very early RT","MS/MS available","Unknown",FALSE,TRUE,TRUE,FALSE,"Age-sensitive fungal effect"
"F2578_mz263.1032_rt1.06",3.04892909324183,0.00211280244201096,0.0617555979727435,0.48881928089053,0.0304350078769326,0.074454338035602,2.72621843491056,0.00507623668523287,0.0463178396212581,2578,1.058,263.10315,"Unknown","[M+H]+",NA,0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",152.57,0,1206323,17,"RT >= 1 min","MS/MS available","Unknown",FALSE,FALSE,TRUE,TRUE,"Age-sensitive fungal effect"
"F973_mz146.1653_rt0.81",3.8829402943147,0.0608011431760179,0.153970752083019,-0.192374548954032,0.91209744299675,0.939410705808812,4.24141779773241,0.00507059082964519,0.0463178396212581,973,0.814,146.16534,"Unknown","[M+H]+","similar chromatogram in higher mz_4256",0.357,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",289.52,5569.33333333333,730.957513015379,15,"Early RT","MS/MS available","Unknown",FALSE,FALSE,TRUE,FALSE,"Age-sensitive fungal effect"
"F2035_mz221.0925_rt0.93",0.469283846493435,0.0717976324170894,0.17148297679408,-0.33120566932841,0.0466668508652748,0.102848302392402,0.96660632639991,0.00511587234117351,0.0464729465328726,2035,0.927,221.09251,"Unknown","[M+H]+",NA,0.464,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",117.18,1369.33333333333,1156.51350036487,21,"Early RT","MS/MS available","Unknown",FALSE,FALSE,TRUE,FALSE,"Age-sensitive fungal effect"
"F313_mz100.1122_rt0.94",-0.558977371437741,0.386538937371727,0.481899367525522,3.44368138510777,0.0152642800774381,0.0448279516267244,-3.83653946551522,0.00526107432117446,0.0467223663375523,313,0.94,100.11221,"Unknown","[M+H]+","similar chromatogram in higher mz_3650; similar chromatogram in higher mz_3707",0.607,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",159.74,691537.666666667,7.22737171601877,24,"Early RT","MS/MS available","Unknown",FALSE,TRUE,TRUE,FALSE,"Age-sensitive fungal effect"
"F3858_mz367.1507_rt0.98",1.2040499539458,0.238577271053548,0.348796280941044,-2.58775110806548,0.00451462121076735,0.0201339688574497,3.95791419985282,0.0054851186457991,0.0475145509697281,3858,0.984,367.15073,"Unknown","[M+H]+","ion correlated with 3144",0.321,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",5755.16,0,3363172,13,"Early RT","MS/MS available","Unknown",FALSE,TRUE,TRUE,FALSE,"Age-sensitive fungal effect"
"F1108_mz157.0351_rt0.52",0.534054777708954,0.185937843286529,0.301567524243842,2.60139386526174,3.47017452994557e-05,0.0030126839287431,-1.90122154491153,0.00559123148049793,0.0480284444747374,1108,0.517,157.03514,"Unknown","[M+H]+",NA,0.643,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",11426.7,310519.333333333,569.768398419427,20,"Early RT","MS/MS available","Unknown",FALSE,TRUE,TRUE,TRUE,"Age-sensitive fungal effect"
"F4676_mz522.2036_rt0.49",0.771463476873665,0.0113223194767079,0.0748003169525784,2.16525842911909,0.000187905500774483,0.00406233796912455,-1.22767745009052,0.0056809326654745,0.048336479158467,4676,0.487,522.20361,"Unknown","[M+H]+",NA,0.536,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",23581.81,0,4630107,20,"Very early RT","MS/MS available","Unknown",FALSE,TRUE,TRUE,TRUE,"Age-sensitive fungal effect"
"F2482_mz256.0819_rt0.49",6.08034216766858,0.0034611451385152,0.065585877962684,3.91314667704011,0.0200533814811828,0.0547494139763762,2.33330293221868,0.00586616144736966,0.0489186672567527,2482,0.491,256.08194,"Unknown","[M+H]+",NA,0.25,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",975.17,0,7561205,13,"Very early RT","MS/MS available","Unknown",FALSE,FALSE,TRUE,TRUE,"Age-sensitive fungal effect"
"F805_mz136.0619_rt0.49",-6.58873541319041,0.005958727823561,0.0664470881897342,-0.00891867379470025,0.944828323640313,0.963937211084724,-6.41368762745506,0.00607265402411824,0.0489186672567527,805,0.487,136.06195,"Unknown","[M+H]+","found in higher mz's MsMs_2630",0.571,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",988.07,49382.3333333333,343.630529868377,24,"Very early RT","MS/MS available","Unknown",FALSE,FALSE,TRUE,TRUE,"Age-sensitive fungal effect"
"F613_mz122.0967_rt0.91",-1.55760201515171,0.0138434712629773,0.0771396363759762,0.138848851440124,0.569859254354729,0.645177310416576,-1.53033030430393,0.00609994097307779,0.0489186672567527,613,0.913,122.0967,"Unknown","[M+H]+",NA,0.286,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",31.82,106699.333333333,6.47562175688298,24,"Early RT","MS/MS available","Unknown",FALSE,FALSE,TRUE,FALSE,"Age-sensitive fungal effect"
"F585_mz120.081_rt1.17",0.0430683849173513,0.869127560086477,0.910877798538668,-0.852077852071669,0.00561244902268182,0.0230972785766087,1.06126347023186,0.00591364320115973,0.0489186672567527,585,1.173,120.08098,"Unknown","[M+H]+","found in higher mz's MsMs_3024",0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",288.04,19340.6666666667,182.814545454545,24,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,TRUE,FALSE,"Age-sensitive fungal effect"
"F2114_mz227.103_rt0.96",2.03206838529906,0.00168596911898501,0.0594885853589857,0.512278557171618,0.00530398580588956,0.0222141102940393,1.68590718661643,0.00630711472266355,0.0497278660520873,2114,0.957,227.10303,"Unknown","[M+H]+","ion correlated with 1120",0.429,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1044.2,199.333333333333,76432.1281198003,22,"Early RT","MS/MS available","Unknown",FALSE,TRUE,TRUE,TRUE,"Age-sensitive fungal effect"
"F1787_mz203.1506_rt0.48",-2.96077540721866,0.00638801579211532,0.0664470881897342,0.0459251873007764,0.772897582097016,0.829148162268538,-2.84057839348949,0.00630079431900062,0.0497278660520873,1787,0.476,203.15056,"Unknown","[M+H]+",NA,0.464,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",297.74,0,1715559,18,"Very early RT","MS/MS available","Unknown",FALSE,FALSE,TRUE,FALSE,"Age-sensitive fungal effect"
"F114_mz79.0214_rt2.13",0.251205610333784,0.418646037304937,0.513495235314601,1.98568220914465,0.000240786004548809,0.00434952126925572,-1.56835902852208,0.00632899443510332,0.0497278660520873,114,2.128,79.02139,"Unknown","[M+H]+","ion correlated with 119",0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",20.19,2055375.66666667,6.15046925705426,24,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,TRUE,TRUE,"Age-sensitive fungal effect"
"F115_mz79.0214_rt2.67",0.236560172826694,0.439560189119431,0.53107671411714,1.92176614223534,0.000116512767725144,0.00374086832920911,-1.51908838345732,0.00634617676845926,0.0497278660520873,115,2.674,79.02139,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",22.9,1401393,5.33001497080764,24,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,TRUE,TRUE,"Age-sensitive fungal effect"
"F3943_mz376.2599_rt2.14",0.564859409604264,0.239118968482221,0.348913787450906,-14.9402175494239,0.00924817053845537,0.0320020535400818,15.5223559831772,0.00643244929115716,0.0502122372423789,3943,2.139,376.25989,"Unknown","[M+H]+","similar chromatogram in higher mz_4086; similar chromatogram in higher mz_4119; similar chromatogram in higher mz_4179; similar chromatogram in higher mz_4222; similar chromatogram in higher mz_4264; similar chromatogram in higher mz_4421; similar chromatogram in higher mz_5109; similar chromatogram in higher mz_5124",0.286,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",7580.35,554.333333333333,32600.2959183673,14,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,FALSE,FALSE,"New-associated effect"
"F117_mz79.0214_rt2.48",0.186564455914942,0.529645424890273,0.614870657520434,1.88735436876805,0.000237021977018206,0.00434952126925572,-1.53467232969031,0.00652390941761432,0.0504757413937175,117,2.476,79.0214,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",44.35,1603353.66666667,5.72455376893114,24,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,FALSE,TRUE,"New-associated effect"
"F1094_mz156.0422_rt0.42",0.565889697841231,0.339312733999043,0.43868979683409,-1.27887754723496,0.0154029609939507,0.0451740587290284,2.01088443180966,0.00686803659131022,0.051838526183676,1094,0.424,156.04224,"Unknown","[M+H]+","found in higher mz's MsMs_2833",0.5,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",401.5,46014.3333333333,165.231118612636,24,"Very early RT","MS/MS available","Unknown",FALSE,TRUE,FALSE,FALSE,"New-associated effect"
"F926_mz144.0658_rt0.92",1.86104637141548,0.00160536678532643,0.0594885853589857,0.605670502102877,0.00403522083837307,0.0187809234009495,1.42149273745608,0.00704728042950585,0.0525595623970164,926,0.923,144.06583,"Unknown","[M+H]+","ion correlated with 2163; ion correlated with 1287; found in higher mz's MsMs_3428; found in higher mz's MsMs_3223",0.071,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",596.31,72592,44.7784910390809,24,"Early RT","MS/MS available","Unknown",FALSE,TRUE,FALSE,TRUE,"New-associated effect"
"F965_mz146.0602_rt1.26",-3.01631255128994,0.00298696779870798,0.0646007615418979,-0.570814625898849,0.00895317135175004,0.031460834316521,-2.27937411557684,0.00714277540612156,0.0525595623970164,965,1.264,146.06017,"Unknown","[M+H]+","ion correlated with 1767; similar chromatogram in higher mz_1194",0.321,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",78.56,5045,238.828180737218,23,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,FALSE,TRUE,"New-associated effect"
"F116_mz79.0214_rt3.61",0.273894783698199,0.340280560167755,0.439690541583506,1.87473326440716,0.000261306377462203,0.0044100490060431,-1.43472087651317,0.00718171663495406,0.0526573723270024,116,3.608,79.02139,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",10.72,729746,5.15050147516879,24,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,FALSE,TRUE,"New-associated effect"
"F119_mz79.0214_rt2.18",0.244224797288428,0.42287073044519,0.517273751272997,1.90754884330948,0.000228126830145442,0.0043153992035846,-1.49720647690631,0.00756762807481408,0.053531947887625,119,2.176,79.02142,"Unknown","[M+H]+","ion correlated with 114",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",39.97,2051736.33333333,6.16137884446547,24,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,FALSE,TRUE,"New-associated effect"
"F929_mz144.1021_rt0.75",-0.23748349719157,0.495039213235879,0.582897755491546,-1.30726884731332,0.000374781971260965,0.00515771845617702,1.23590245838509,0.00750886618120831,0.053531947887625,929,0.75,144.10208,"Unknown","[M+2H]2+","similar chromatogram in higher mz_2929; similar chromatogram in higher mz_3448",0.393,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",354.97,31839.6666666667,108.643108393878,20,"Early RT","MS/MS available","Unknown",FALSE,TRUE,FALSE,TRUE,"New-associated effect"
"F1461_mz181.1225_rt7.01",-0.325070141432386,0.354785642342497,0.453015544442952,1.13492671980352,0.0114784514532238,0.0366470953569874,-1.29375044710275,0.00780334170787746,0.0544419364332024,1461,7.012,181.12253,"Unknown","[M+H]+","ion correlated with 4901; ion correlated with 4940",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",5.44,2700.66666666667,139.699691548427,23,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,FALSE,FALSE,"New-associated effect"
"F120_mz79.0214_rt2.97",0.237676961002347,0.428882197107354,0.52204587525196,1.8428281216109,0.000216972217541094,0.00424592184326106,-1.43903357128501,0.0080269317341953,0.0547484745857241,120,2.971,79.02142,"Unknown","[M+H]+",NA,0.036,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",21.93,1132114.66666667,5.42298740381946,24,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,FALSE,TRUE,"New-associated effect"
"F776_mz133.0609_rt0.45",-3.24203642005885,0.0348099875911771,0.113319744396529,1.50799009655056,0.000106137160085706,0.00374086832920911,-4.58390741696786,0.00835615790842891,0.056246531757392,776,0.454,133.06094,"Unknown","[M+H]+","ion correlated with 387; ion correlated with 783",0.643,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",905.35,2556.33333333333,5083.35140771637,23,"Very early RT","MS/MS available","Unknown",FALSE,TRUE,FALSE,FALSE,"New-associated effect"
"F4660_mz515.2449_rt1.34",0.223103590931936,0.476287218550383,0.566699370157744,1.77496946927705,0.000108794529663697,0.00374086832920911,-1.38574832891238,0.0085926299091653,0.0571622447249444,4660,1.342,515.24487,"Unknown","[M+H]+","ion correlated with 2512",0.643,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",323969,0,26317981,22,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,FALSE,TRUE,"New-associated effect"
"F387_mz106.05_rt0.45",-3.78197125689732,0.0351179963195447,0.113670090797499,1.65107038807438,7.25770874630809e-05,0.0036322217682968,-5.2669206848426,0.00927426401015137,0.0598841064467458,387,0.447,106.04995,"Unknown","[M+H]+","ion correlated with 336; ion correlated with 783; ion correlated with 776; ion correlated with 4587; similar chromatogram in higher mz_3459; similar chromatogram in higher mz_3276",0.571,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",1893.79,0,9271356,22,"Very early RT","MS/MS available","Unknown",FALSE,TRUE,FALSE,FALSE,"New-associated effect"
"F1136_mz159.031_rt0.64",0.333495015871856,0.347708808287832,0.446239415161251,2.07316015570093,0.000101436703303038,0.00374086832920911,-1.57354756352608,0.00938044709926053,0.0599939498279809,1136,0.641,159.03099,"Unknown","[M+H]+","ion correlated with 1137",0.714,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",740.12,23308.6666666667,372.240415278354,24,"Early RT","MS/MS available","Unknown",FALSE,TRUE,FALSE,TRUE,"New-associated effect"
"F638_mz124.076_rt0.89",4.30958772647613,0.00185906112790033,0.0602291073558713,1.7183036228521,0.00878625021520353,0.0312125007644945,2.75738991741685,0.00957605530900635,0.0600333351455561,638,0.894,124.07597,"Unknown","[M+H]+","ion correlated with 1507; ion correlated with 4305; ion correlated with 1358; ion correlated with 1726; ion correlated with 1111; ion correlated with 670",0.071,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",59.06,32221.6666666667,43.3358608846775,21,"Early RT","MS/MS available","Unknown",FALSE,TRUE,FALSE,TRUE,"New-associated effect"
"F3235_mz311.1582_rt1.19",4.05673900967076,0.00395385854441437,0.0664470881897342,0.931532352302291,0.015576483940072,0.0455065875726685,3.29130213001366,0.00953474912807022,0.0600333351455561,3235,1.189,311.1582,"Unknown","[M+H]+","ion correlated with 2194; ion correlated with 2707; ion correlated with 2166; ion correlated with 2946; ion correlated with 2392; ion correlated with 2358; ion correlated with 1768",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",488.15,1189.33333333333,1715.22290674881,19,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,FALSE,TRUE,"New-associated effect"
"F3213_mz309.0873_rt1.33",1.16870919970349,0.422892379291058,0.517273751272997,-3.20384952352052,0.0138153518514112,0.0419132512293861,4.53866300159811,0.00978257778028511,0.0601831988788006,3213,1.327,309.08731,"Unknown","[M+H]+","ion correlated with 2051; ion correlated with 1648; ion correlated with 2484",0.286,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",907.91,0,2065759,15,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,FALSE,FALSE,"New-associated effect"
"F1064_mz153.1275_rt1.16",0.446294132416264,0.0992282287440689,0.212874356229336,1.65326867038858,0.000249314709576528,0.0044100490060431,-1.0408570628395,0.00990287930513655,0.0603282231852978,1064,1.163,153.12753,"Unknown","[M+H]+","ion correlated with 4709; ion correlated with 4719; ion correlated with 4743",0.107,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",68.95,226023.666666667,8.05016119184632,24,"RT >= 1 min","MS/MS available","Unknown",FALSE,TRUE,FALSE,TRUE,"New-associated effect"
